Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
2170	-1002.729	-1010.273	7.544702	0.03236418	0.13639	0.000572333	0.000572333	0.000588153	0.000588153	0.000567678	0.000567678	0.00057353	0.00057353	0.00143045	0.00143045	0.34341	0.00147542	0.00147542	0.00142406	0.00142406	0.00143874	0.00143874	0.000590955	0.000590955	0.000593141	0.000593141	0.145793	0.000588316	0.000588316	0.000594381	0.000594381	0.000851578	0.000851578	0.000854729	0.000854729	0.000878354	0.000878354	0.202777	0.000856516	0.000856516	0.00108958	0.00108958	0.00109361	0.00109361	0.00112384	0.00112384	0.00108472	0.00108472	0.262125	0.000651314	0.00102365	0.003816	0.000201894	0.00123494	0.006471	0.0101328	0.0367573	0.00201487	0.0121988	1.4004	3.513	1.45131	2.09137	2.67587	1.4004	3.513	1.45131	2.09137	2.67587	0.140993	0.354947	0.150526	0.209659	0.270908
2180	-999.9487	-1007.269	7.320274	0.02355591	0.14316	0.00043318	0.00043318	0.00043306	0.00043306	0.000429989	0.000429989	0.000433091	0.000433091	0.001015	0.001015	0.337746	0.0010182	0.0010182	0.00101098	0.00101098	0.00101827	0.00101827	0.000584904	0.000584904	0.000586908	0.000586908	0.194575	0.000582584	0.000582584	0.000586786	0.000586786	0.000673272	0.000673272	0.000675579	0.000675579	0.00067539	0.00067539	0.222383	0.000675439	0.000675439	0.000821377	0.000821377	0.000824191	0.000824191	0.000823961	0.000823961	0.000818119	0.000818119	0.27326	0.000644442	0.000989219	0.000961051	0.000245236	0.000968276	0.00640316	0.0097953	0.00951903	0.00244636	0.00958991	1.45675	3.42505	1.97372	2.27191	2.77168	1.45675	3.42505	1.97372	2.27191	2.77168	0.146618	0.34587	0.199257	0.227783	0.279835
2190	-1008.274	-1014.812	6.538667	0.03055122	0.121556	0.000478932	0.000478932	0.000476165	0.000476165	0.000475991	0.000475991	0.000477293	0.000477293	0.00133616	0.00133616	0.339258	0.0013287	0.0013287	0.00132822	0.00132822	0.00133185	0.00133185	0.00117619	0.00117619	0.00117642	0.00117642	0.296915	0.0011692	0.0011692	0.00117239	0.00117239	0.000891788	0.000891788	0.000891962	0.000891962	0.000886809	0.000886809	0.225039	0.00088891	0.00088891	0.001223	0.001223	0.00122323	0.00122323	0.00121617	0.00121617	0.00121572	0.00121572	0.309462	0.00085033	0.000870017	0.000287265	0.00025067	0.000524833	0.00843161	0.00862513	0.00286442	0.00250044	0.00522093	1.24329	3.46931	3.05395	2.31551	3.17548	1.24329	3.46931	3.05395	2.31551	3.17548	0.125372	0.349908	0.306304	0.232158	0.319218
2200	-999.2952	-1006.837	7.541997	0.02245753	0.140811	0.000406443	0.000406443	0.000410798	0.000410798	0.000403262	0.000403262	0.000410799	0.000410799	0.000908333	0.000908333	0.317933	0.000922785	0.000922785	0.000905857	0.000905857	0.000922787	0.000922787	0.000568476	0.000568476	0.000571398	0.000571398	0.201109	0.000566927	0.000566927	0.000577522	0.000577522	0.000655724	0.000655724	0.000659095	0.000659095	0.000666157	0.000666157	0.227719	0.000666158	0.000666158	0.000698308	0.000698308	0.000701898	0.000701898	0.000709419	0.000709419	0.000696405	0.000696405	0.24704	0.000470858	0.000987336	0.00206944	0.000197063	0.00206968	0.00468651	0.00977683	0.0202748	0.00196675	0.0202771	1.43371	3.22057	2.01558	2.32492	2.47591	1.43371	3.22057	2.01558	2.32492	2.47591	0.144073	0.325252	0.205678	0.233013	0.252652
2210	-999.0159	-1006.459	7.443012	0.02673984	0.133822	0.000460161	0.000460161	0.000467687	0.000467687	0.000457845	0.000457845	0.00046305	0.00046305	0.00115325	0.00115325	0.336221	0.00117357	0.00117357	0.00114888	0.00114888	0.00116194	0.00116194	0.000636404	0.000636404	0.0006372	0.0006372	0.188574	0.000633993	0.000633993	0.0006412	0.0006412	0.000741609	0.000741609	0.000742537	0.000742537	0.000754681	0.000754681	0.215123	0.000747198	0.000747198	0.000898519	0.000898519	0.000899643	0.000899643	0.000914356	0.000914356	0.000895114	0.000895114	0.263601	0.000768307	0.000894354	0.00254442	0.00038651	0.00152761	0.00762449	0.00886426	0.0248129	0.00385022	0.0150463	1.3645	3.42396	1.88947	2.20182	2.66768	1.3645	3.42396	1.88947	2.20182	2.66768	0.137519	0.345496	0.193671	0.221095	0.270817
2220	-1003.774	-1011.534	7.759898	0.03869246	0.123172	0.000631896	0.000631896	0.000622302	0.000622302	0.000616579	0.000616579	0.000630395	0.000630395	0.00136731	0.00136731	0.27711	0.00137304	0.00137304	0.00136041	0.00136041	0.00139089	0.00139089	0.00116626	0.00116626	0.0011892	0.0011892	0.232776	0.00116038	0.00116038	0.00118638	0.00118638	0.000998788	0.000998788	0.00101844	0.00101844	0.00100297	0.00100297	0.197516	0.00101602	0.00101602	0.0011672	0.0011672	0.00119016	0.00119016	0.00117209	0.00117209	0.00116131	0.00116131	0.235992	0.000845746	0.00282959	0.00126832	0.000337047	0.00258531	0.00838653	0.0275173	0.0125244	0.00335915	0.0252015	1.27055	2.80332	2.39112	2.04776	2.39304	1.27055	2.80332	2.39112	2.04776	2.39304	0.128174	0.288094	0.24218	0.205589	0.245374
2230	-1000.933	-1008.76	7.826783	0.04491212	0.131363	0.000777851	0.000777851	0.000790566	0.000790566	0.000769018	0.000769018	0.000784586	0.000784586	0.00182415	0.00182415	0.312624	0.00186765	0.00186765	0.00181674	0.00181674	0.00185352	0.00185352	0.000989998	0.000989998	0.000997301	0.000997301	0.17244	0.000985976	0.000985976	0.00100594	0.00100594	0.00123643	0.00123643	0.00124556	0.00124556	0.00126592	0.00126592	0.209495	0.00125634	0.00125634	0.00125159	0.00125159	0.00126082	0.00126082	0.00128143	0.00128143	0.0012465	0.0012465	0.216355	0.000836045	0.00157995	0.00324044	0.000426452	0.00245951	0.00829113	0.0155537	0.0313873	0.00424641	0.0240047	1.364	3.22234	1.74882	2.18415	2.21092	1.364	3.22234	1.74882	2.18415	2.21092	0.137607	0.327348	0.180398	0.219503	0.226436
2240	-1001.164	-1008.843	7.679548	0.02531425	0.147804	0.000484132	0.000484132	0.000490578	0.000490578	0.000478504	0.000478504	0.000486308	0.000486308	0.00102557	0.00102557	0.31873	0.00104852	0.00104852	0.00102271	0.00102271	0.00103939	0.00103939	0.000528772	0.000528772	0.000533502	0.000533502	0.166522	0.0005273	0.0005273	0.0005359	0.0005359	0.000669364	0.000669364	0.000675352	0.000675352	0.000684344	0.000684344	0.205609	0.000678387	0.000678387	0.000831644	0.000831644	0.000839083	0.000839083	0.000850256	0.000850256	0.000829328	0.000829328	0.259622	0.000555995	0.0014555	0.00280636	0.00027599	0.00191139	0.00552921	0.0143462	0.0272976	0.0027523	0.0187554	1.50804	3.22316	1.66183	2.10368	2.61369	1.50804	3.22316	1.66183	2.10368	2.61369	0.151683	0.327002	0.170772	0.211023	0.266323
2250	-1000.692	-1008.221	7.528651	0.03493934	0.136651	0.000620817	0.000620817	0.000619782	0.000619782	0.000613209	0.000613209	0.000622564	0.000622564	0.00139783	0.00139783	0.310073	0.00140091	0.00140091	0.00138605	0.00138605	0.0014072	0.0014072	0.000984779	0.000984779	0.000988597	0.000988597	0.218085	0.000976482	0.000976482	0.000991379	0.000991379	0.000943648	0.000943648	0.000947306	0.000947306	0.000945728	0.000945728	0.206759	0.000949972	0.000949972	0.00113511	0.00113511	0.00113951	0.00113951	0.00113761	0.00113761	0.00112555	0.00112555	0.252505	0.00127834	0.00167095	0.00150154	0.00042499	0.00195711	0.0126221	0.0164348	0.0147933	0.00423192	0.0191954	1.39811	3.16018	2.22637	2.13338	2.56624	1.39811	3.16018	2.22637	2.13338	2.56624	0.141604	0.321257	0.225967	0.214333	0.26158
2260	-1001.81	-1009.469	7.658653	0.0312329	0.130807	0.000527967	0.000527967	0.000547323	0.000547323	0.000522804	0.000522804	0.000529794	0.000529794	0.00126644	0.00126644	0.314742	0.00131491	0.00131491	0.001256	0.001256	0.00127279	0.00127279	0.000578069	0.000578069	0.000578967	0.000578967	0.148932	0.000573306	0.000573306	0.000580971	0.000580971	0.000922767	0.000922767	0.0009242	0.0009242	0.000958084	0.000958084	0.227089	0.000927398	0.000927398	0.00101148	0.00101148	0.00101305	0.00101305	0.00105019	0.00105019	0.00100314	0.00100314	0.252248	0.0011377	0.00129482	0.00500856	0.000304336	0.00164536	0.011249	0.0127827	0.0476967	0.00303412	0.0161873	1.33505	3.20736	1.46401	2.33699	2.56166	1.33505	3.20736	1.46401	2.33699	2.56166	0.135062	0.324962	0.153555	0.234554	0.260404
2270	-1001.837	-1008.977	7.139134	0.02219293	0.139583	0.000399673	0.000399673	0.000401106	0.000401106	0.000395883	0.000395883	0.000397633	0.000397633	0.000904141	0.000904141	0.321637	0.000915782	0.000915782	0.000903856	0.000903856	0.000907852	0.000907852	0.000583912	0.000583912	0.000589316	0.000589316	0.208464	0.000583728	0.000583728	0.000586308	0.000586308	0.000654416	0.000654416	0.000660473	0.000660473	0.000662841	0.000662841	0.230593	0.000657102	0.000657102	0.000873236	0.000873236	0.000881319	0.000881319	0.000884479	0.000884479	0.000872961	0.000872961	0.309057	0.000344597	0.00127334	0.00163648	0.00031293	0.000756357	0.00343413	0.0125733	0.0161013	0.00311954	0.0075068	1.42261	3.24801	2.09763	2.35091	3.13699	1.42261	3.24801	2.09763	2.35091	3.13699	0.142772	0.3289	0.213151	0.235862	0.316081
2280	-1000.675	-1007.902	7.22693	0.03371161	0.138714	0.00060612	0.00060612	0.000614181	0.000614181	0.000603929	0.000603929	0.000607818	0.000607818	0.00149286	0.00149286	0.342998	0.0015157	0.0015157	0.00149039	0.00149039	0.00149999	0.00149999	0.000860011	0.000860011	0.000861707	0.000861707	0.200223	0.000858591	0.000858591	0.00086412	0.00086412	0.000906542	0.000906542	0.00090833	0.00090833	0.000920409	0.000920409	0.207533	0.000910874	0.000910874	0.00124186	0.00124186	0.00124431	0.00124431	0.00126086	0.00126086	0.00123981	0.00123981	0.286128	0.000626926	0.000825415	0.00216622	0.000460829	0.0011078	0.0062302	0.00818658	0.0212029	0.00458715	0.0109566	1.42659	3.52059	2.02815	2.13788	2.92866	1.42659	3.52059	2.02815	2.13788	2.92866	0.143578	0.354996	0.207112	0.214826	0.296102
2290	-1000.615	-1008.181	7.566555	0.03392661	0.124007	0.000545509	0.000545509	0.000545954	0.000545954	0.000542137	0.000542137	0.000551397	0.000551397	0.00142555	0.00142555	0.32543	0.00142972	0.00142972	0.00141973	0.00141973	0.00144398	0.00144398	0.000833167	0.000833167	0.000834927	0.000834927	0.190354	0.000829766	0.000829766	0.000843939	0.000843939	0.000906605	0.000906605	0.000908521	0.000908521	0.000909262	0.000909262	0.205685	0.000918327	0.000918327	0.00108869	0.00108869	0.00109099	0.00109099	0.00109188	0.00109188	0.00108425	0.00108425	0.251214	0.000886611	0.00109976	0.00118222	0.00047481	0.00219098	0.00878819	0.0108779	0.0116841	0.00472566	0.02144	1.27233	3.33194	1.94737	2.11902	2.54461	1.27233	3.33194	1.94737	2.11902	2.54461	0.128377	0.336868	0.197038	0.21297	0.259926
2300	-1002.896	-1010.545	7.649399	0.03308566	0.134708	0.000579055	0.000579055	0.000596168	0.000596168	0.000572315	0.000572315	0.000577868	0.000577868	0.00138384	0.00138384	0.325152	0.00143185	0.00143185	0.00137456	0.00137456	0.0013879	0.0013879	0.00060916	0.00060916	0.000612203	0.000612203	0.147361	0.000605078	0.000605078	0.000610949	0.000610949	0.000843817	0.000843817	0.000848032	0.000848032	0.000873095	0.000873095	0.195959	0.000846294	0.000846294	0.00114662	0.00114662	0.00115235	0.00115235	0.0011864	0.0011864	0.00113893	0.00113893	0.268862	0.00105354	0.00155834	0.00455989	0.000376332	0.00135028	0.0104255	0.0153443	0.0436103	0.00374921	0.0133229	1.37865	3.31118	1.45757	2.01905	2.74358	1.37865	3.31118	1.45757	2.01905	2.74358	0.139359	0.336309	0.152236	0.202782	0.278111
2310	-999.9396	-1007.573	7.633722	0.04065758	0.133734	0.000711233	0.000711233	0.000710913	0.000710913	0.000705618	0.000705618	0.00071282	0.00071282	0.00170584	0.00170584	0.323259	0.00171172	0.00171172	0.00169897	0.00169897	0.00171631	0.00171631	0.000998566	0.000998566	0.00100246	0.00100246	0.189145	0.000994548	0.000994548	0.0010047	0.0010047	0.0011132	0.0011132	0.00111754	0.00111754	0.00111704	0.00111704	0.209288	0.00112004	0.00112004	0.00121325	0.00121325	0.00121798	0.00121798	0.00121743	0.00121743	0.00120836	0.00120836	0.230425	0.000827374	0.00122058	0.00117513	0.000421581	0.00144653	0.00820585	0.0120586	0.0116148	0.00419811	0.0142591	1.38258	3.32895	1.94871	2.17242	2.36766	1.38258	3.32895	1.94871	2.17242	2.36766	0.139416	0.336924	0.197145	0.218224	0.240139
2320	-1002.343	-1009.888	7.544257	0.03285665	0.134923	0.000572637	0.000572637	0.00058608	0.00058608	0.000566467	0.000566467	0.000572735	0.000572735	0.00138212	0.00138212	0.325278	0.00141375	0.00141375	0.00136644	0.00136644	0.00138156	0.00138156	0.000623705	0.000623705	0.000623347	0.000623347	0.150233	0.000616631	0.000616631	0.000623453	0.000623453	0.000934575	0.000934575	0.000934039	0.000934039	0.000955964	0.000955964	0.217579	0.000934197	0.000934197	0.00114266	0.00114266	0.001142	0.001142	0.00116881	0.00116881	0.0011297	0.0011297	0.268966	0.00140306	0.00134481	0.00372378	0.000252845	0.00136203	0.0138365	0.0132696	0.0359009	0.00252207	0.0134372	1.37577	3.31865	1.4976	2.24404	2.74367	1.37577	3.31865	1.4976	2.24404	2.74367	0.139519	0.336365	0.155207	0.225097	0.278132
2330	-1005.782	-1013.427	7.644445	0.03216326	0.131007	0.000545108	0.000545108	0.000553867	0.000553867	0.000537699	0.000537699	0.00055115	0.00055115	0.00134985	0.00134985	0.32549	0.00137382	0.00137382	0.00133371	0.00133371	0.00136708	0.00136708	0.000667691	0.000667691	0.0006688	0.0006688	0.163588	0.00065971	0.00065971	0.000676213	0.000676213	0.000880456	0.000880456	0.000881919	0.000881919	0.00089609	0.00089609	0.209419	0.000891693	0.000891693	0.00104985	0.00104985	0.00105159	0.00105159	0.00106849	0.00106849	0.0010373	0.0010373	0.255957	0.00138075	0.00154918	0.00318088	0.00016884	0.00267462	0.0136195	0.0152554	0.0308282	0.00168555	0.0260494	1.33517	3.31176	1.63814	2.16014	2.57574	1.33517	3.31176	1.63814	2.16014	2.57574	0.135383	0.336339	0.168933	0.21652	0.264371
2340	-1001.262	-1008.577	7.315169	0.02034159	0.142118	0.00037194	0.00037194	0.000376247	0.000376247	0.000368935	0.000368935	0.00037291	0.00037291	0.000887135	0.000887135	0.344645	0.000904884	0.000904884	0.000887299	0.000887299	0.000896858	0.000896858	0.000480665	0.000480665	0.000484669	0.000484669	0.188897	0.000480754	0.000480754	0.000485933	0.000485933	0.000593319	0.000593319	0.000598261	0.000598261	0.00060519	0.00060519	0.228638	0.000599822	0.000599822	0.000697699	0.000697699	0.000703511	0.000703511	0.000711658	0.000711658	0.000697828	0.000697828	0.271758	0.000235517	0.00107044	0.00224094	0.000254004	0.00133412	0.00234963	0.010591	0.0219182	0.0025336	0.0131656	1.44728	3.48075	1.88593	2.32794	2.73749	1.44728	3.48075	1.88593	2.32794	2.73749	0.145098	0.351798	0.192761	0.233431	0.277379
2350	-999.1267	-1006.761	7.634617	0.03759972	0.144759	0.000713988	0.000713988	0.000717627	0.000717627	0.000705642	0.000705642	0.000717747	0.000717747	0.00151238	0.00151238	0.312772	0.00153523	0.00153523	0.00150959	0.00150959	0.00153549	0.00153549	0.000907293	0.000907293	0.000916333	0.000916333	0.188591	0.000905621	0.000905621	0.000921158	0.000921158	0.00103619	0.00103619	0.00104652	0.00104652	0.00105185	0.00105185	0.211788	0.00105203	0.00105203	0.00117497	0.00117497	0.00118668	0.00118668	0.00119273	0.00119273	0.00117281	0.00117281	0.244273	0.000482368	0.00148354	0.00200076	0.000297279	0.0020179	0.00480052	0.0146185	0.0196152	0.00296398	0.0197799	1.49693	3.2024	1.92116	2.1941	2.48796	1.49693	3.2024	1.92116	2.1941	2.48796	0.150469	0.324957	0.195892	0.220161	0.253728
2360	-998.1954	-1005.555	7.359534	0.03015675	0.138869	0.000542705	0.000542705	0.000547788	0.000547788	0.000538237	0.000538237	0.000541486	0.000541486	0.00125131	0.00125131	0.323697	0.00126993	0.00126993	0.00124779	0.00124779	0.00125532	0.00125532	0.000726017	0.000726017	0.000729984	0.000729984	0.18957	0.000723974	0.000723974	0.000728344	0.000728344	0.00081954	0.00081954	0.000824018	0.000824018	0.000831737	0.000831737	0.210258	0.000822167	0.000822167	0.00112477	0.00112477	0.00113091	0.00113091	0.0011415	0.0011415	0.0011216	0.0011216	0.290308	0.000570809	0.00112033	0.00206747	0.000287747	0.000893137	0.00567569	0.0110792	0.0202559	0.00286922	0.00885231	1.42374	3.30064	1.91505	2.16174	2.96685	1.42374	3.30064	1.91505	2.16174	2.96685	0.143209	0.333745	0.195387	0.216853	0.299346
2370	-1000.627	-1008.06	7.433651	0.02537616	0.141876	0.000462691	0.000462691	0.000476021	0.000476021	0.000460097	0.000460097	0.000467008	0.000467008	0.00110684	0.00110684	0.340776	0.00114105	0.00114105	0.00110288	0.00110288	0.00111944	0.00111944	0.000575305	0.000575305	0.000576476	0.000576476	0.182229	0.000573244	0.000573244	0.000581855	0.000581855	0.000744196	0.000744196	0.00074571	0.00074571	0.000767194	0.000767194	0.22784	0.000752669	0.000752669	0.000820448	0.000820448	0.000822117	0.000822117	0.000845802	0.000845802	0.000817508	0.000817508	0.254958	0.000619236	0.000823899	0.00372862	0.000258707	0.00176475	0.00615425	0.00817166	0.0359459	0.0025804	0.0173414	1.44674	3.46792	1.80253	2.33169	2.5706	1.44674	3.46792	1.80253	2.33169	2.5706	0.145608	0.349716	0.186843	0.233859	0.26157
2380	-1002.187	-1009.537	7.349745	0.03442626	0.134344	0.000600851	0.000600851	0.000608596	0.000608596	0.000593955	0.000593955	0.000597646	0.000597646	0.00137401	0.00137401	0.309392	0.00139665	0.00139665	0.00136305	0.00136305	0.00137152	0.00137152	0.000749902	0.000749902	0.000752559	0.000752559	0.171036	0.000743921	0.000743921	0.000748545	0.000748545	0.00109632	0.00109632	0.0011002	0.0011002	0.00111438	0.00111438	0.244031	0.00109433	0.00109433	0.00127232	0.00127232	0.00127683	0.00127683	0.00129329	0.00129329	0.00126217	0.00126217	0.284968	0.000972808	0.00133048	0.0026367	0.000167476	0.000789989	0.00963436	0.0131301	0.0256897	0.00167196	0.00783797	1.37793	3.16216	1.72584	2.52309	2.92815	1.37793	3.16216	1.72584	2.52309	2.92815	0.139146	0.320403	0.177026	0.252841	0.295177
2390	-1001.401	-1009.204	7.803055	0.03756014	0.127823	0.000629564	0.000629564	0.000641638	0.000641638	0.000618915	0.000618915	0.000625703	0.000625703	0.00144442	0.00144442	0.298949	0.00148632	0.00148632	0.00143368	0.00143368	0.0014494	0.0014494	0.000846302	0.000846302	0.000854461	0.000854461	0.178517	0.000840007	0.000840007	0.000849221	0.000849221	0.00102491	0.00102491	0.00103479	0.00103479	0.00105464	0.00105464	0.208536	0.00102845	0.00102845	0.00116682	0.00116682	0.00117807	0.00117807	0.00120066	0.00120066	0.00115814	0.00115814	0.240013	0.00100239	0.0019761	0.00393176	0.000251113	0.00135076	0.00992444	0.019378	0.0378302	0.00250484	0.0133276	1.31494	3.04597	1.78466	2.16132	2.46056	1.31494	3.04597	1.78466	2.16132	2.46056	0.132855	0.310577	0.185297	0.216822	0.249421
2400	-1008.583	-1016.614	8.030319	0.03383562	0.116589	0.000515592	0.000515592	0.00051782	0.00051782	0.000504797	0.000504797	0.000522517	0.000522517	0.00112859	0.00112859	0.260446	0.00114505	0.00114505	0.00111625	0.00111625	0.00115543	0.00115543	0.000733986	0.000733986	0.000741486	0.000741486	0.170115	0.000725961	0.000725961	0.000751445	0.000751445	0.00101906	0.00101906	0.00102948	0.00102948	0.00103393	0.00103393	0.230247	0.0010433	0.0010433	0.000960017	0.000960017	0.000969827	0.000969827	0.000974018	0.000974018	0.000949521	0.000949521	0.22452	0.00133845	0.00237391	0.00281634	0.000230497	0.00374892	0.0132077	0.0231886	0.0273919	0.00229967	0.0361345	1.19078	2.63316	1.7125	2.37762	2.23986	1.19078	2.63316	1.7125	2.37762	2.23986	0.120711	0.269536	0.176021	0.238499	0.232227
2410	-1002.988	-1010.575	7.58673	0.02539139	0.131085	0.00042988	0.00042988	0.000431273	0.000431273	0.000425134	0.000425134	0.000431932	0.000431932	0.000957518	0.000957518	0.296079	0.000967339	0.000967339	0.000953568	0.000953568	0.000968816	0.000968816	0.000774915	0.000774915	0.000780335	0.000780335	0.240392	0.000771719	0.000771719	0.000784059	0.000784059	0.000679526	0.000679526	0.000684279	0.000684279	0.000686496	0.000686496	0.2078	0.000687545	0.000687545	0.000786728	0.000786728	0.000792231	0.000792231	0.000794798	0.000794798	0.000783484	0.000783484	0.244429	0.000837728	0.00154307	0.00187203	0.000421845	0.00202764	0.00830768	0.0151962	0.0183763	0.00420073	0.0198734	1.33383	2.99176	2.42122	2.12318	2.45813	1.33383	2.99176	2.42122	2.12318	2.45813	0.134522	0.303774	0.246614	0.213275	0.250744
2420	-1000.238	-1007.947	7.70892	0.02550309	0.136933	0.000451945	0.000451945	0.000455924	0.000455924	0.000446249	0.000446249	0.000456232	0.000456232	0.000991974	0.000991974	0.305937	0.00100963	0.00100963	0.000988204	0.000988204	0.00101031	0.00101031	0.000528834	0.000528834	0.000533549	0.000533549	0.164535	0.000526824	0.000526824	0.00053861	0.00053861	0.000762469	0.000762469	0.000769266	0.000769266	0.000776039	0.000776039	0.232191	0.000776563	0.000776563	0.000793987	0.000793987	0.000801065	0.000801065	0.000808118	0.000808118	0.000790969	0.000790969	0.247198	0.000599315	0.00149618	0.00238981	0.000217019	0.00245888	0.00595745	0.0147413	0.0233403	0.00216549	0.0239987	1.3968	3.09316	1.649	2.37752	2.4758	1.3968	3.09316	1.649	2.37752	2.4758	0.140554	0.313938	0.168791	0.23836	0.253587
2430	-1001.067	-1008.47	7.402661	0.03066537	0.133588	0.000532084	0.000532084	0.000534531	0.000534531	0.000528526	0.000528526	0.000535794	0.000535794	0.00129565	0.00129565	0.330014	0.00131102	0.00131102	0.00129629	0.00129629	0.00131412	0.00131412	0.000782851	0.000782851	0.000788511	0.000788511	0.200316	0.000783239	0.000783239	0.000794009	0.000794009	0.0008118	0.0008118	0.000817669	0.000817669	0.00082143	0.00082143	0.20539	0.00082337	0.00082337	0.00106664	0.00106664	0.00107435	0.00107435	0.00107929	0.00107929	0.00106717	0.00106717	0.273577	0.000342499	0.00106796	0.00153282	0.000392185	0.00177258	0.0034133	0.0105668	0.0150968	0.00390653	0.0174171	1.37344	3.36857	2.03534	2.1106	2.77316	1.37344	3.36857	2.03534	2.1106	2.77316	0.13785	0.340448	0.206614	0.211939	0.282152
2440	-1002.895	-1010.23	7.334919	0.02951602	0.135676	0.000519175	0.000519175	0.000529589	0.000529589	0.000514316	0.000514316	0.000519903	0.000519903	0.00133184	0.00133184	0.352619	0.00136744	0.00136744	0.00132801	0.00132801	0.00134243	0.00134243	0.000635216	0.000635216	0.000639372	0.000639372	0.171553	0.000633388	0.000633388	0.000640269	0.000640269	0.000854505	0.000854505	0.000860096	0.000860096	0.000877348	0.000877348	0.224122	0.000861302	0.000861302	0.00100517	0.00100517	0.00101175	0.00101175	0.00103204	0.00103204	0.00100228	0.00100228	0.266503	0.000431573	0.00108869	0.00311627	0.000142545	0.00123037	0.00429719	0.0107696	0.030221	0.00142342	0.0121541	1.39201	3.5943	1.71429	2.30609	2.7127	1.39201	3.5943	1.71429	2.30609	2.7127	0.139842	0.363358	0.17665	0.231028	0.274605
2450	-1002.368	-1009.722	7.353967	0.03438064	0.118678	0.000529542	0.000529542	0.000537352	0.000537352	0.000526019	0.000526019	0.000531124	0.000531124	0.00152587	0.00152587	0.343725	0.00155234	0.00155234	0.0015196	0.0015196	0.00153435	0.00153435	0.000708796	0.000708796	0.000710613	0.000710613	0.162022	0.000705885	0.000705885	0.000712737	0.000712737	0.000963282	0.000963282	0.000965752	0.000965752	0.000979996	0.000979996	0.21555	0.000968638	0.000968638	0.00122976	0.00122976	0.00123291	0.00123291	0.0012511	0.0012511	0.00122471	0.00122471	0.27785	0.000733463	0.000991745	0.00248126	0.000319827	0.00129357	0.00728122	0.00982006	0.0242118	0.00318807	0.0127705	1.22009	3.52468	1.63728	2.22513	2.84068	1.22009	3.52468	1.63728	2.22513	2.84068	0.122926	0.355989	0.167698	0.223306	0.287727
2460	-999.224	-1006.837	7.613034	0.03575244	0.130072	0.000607446	0.000607446	0.000613082	0.000613082	0.000599242	0.000599242	0.000606301	0.000606301	0.00141711	0.00141711	0.308088	0.00144116	0.00144116	0.00140863	0.00140863	0.00142522	0.00142522	0.000927143	0.000927143	0.000934211	0.000934211	0.203436	0.000921593	0.000921593	0.000932449	0.000932449	0.000991558	0.000991558	0.000999117	0.000999117	0.00100839	0.00100839	0.212659	0.000997233	0.000997233	0.0011284	0.0011284	0.001137	0.001137	0.00114755	0.00114755	0.00112165	0.00112165	0.244859	0.00084443	0.00161318	0.00255602	0.000240751	0.00142158	0.00837359	0.0158757	0.0249232	0.00240173	0.0140165	1.33765	3.14438	2.05721	2.20014	2.50378	1.33765	3.14438	2.05721	2.20014	2.50378	0.134924	0.319472	0.210867	0.220651	0.253928
2470	-1004.834	-1012.626	7.791443	0.03345353	0.124607	0.000538024	0.000538024	0.000534981	0.000534981	0.000530467	0.000530467	0.000546667	0.000546667	0.00131323	0.00131323	0.302927	0.00130318	0.00130318	0.00129218	0.00129218	0.00133165	0.00133165	0.00095822	0.00095822	0.000956299	0.000956299	0.219787	0.000942867	0.000942867	0.000971662	0.000971662	0.000903709	0.000903709	0.000901897	0.000901897	0.000896797	0.000896797	0.205534	0.000916386	0.000916386	0.000880655	0.000880655	0.000878889	0.000878889	0.000873919	0.000873919	0.000866545	0.000866545	0.206408	0.00183206	0.00162784	0.00105317	0.000200443	0.00326053	0.017991	0.0160177	0.0104219	0.00200042	0.0315757	1.26601	3.08392	2.25024	2.12223	2.06809	1.26601	3.08392	2.25024	2.12223	2.06809	0.128908	0.313408	0.227445	0.212772	0.213408
