Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
920	-791.6181	-1011.233	219.6149	0.03701997	0.124295	0.000597309	0.000597309	0.000596905	0.000596905	0.000594545	0.000594545	0.000599753	0.000599753	0.00169557	0.00169557	0.352861	0.00169449	0.00169449	0.00168779	0.00168779	0.00170257	0.00170257	0.00108451	0.00108451	0.00108455	0.00108455	0.225542	0.00107953	0.00107953	0.00108899	0.00108899	0.000990225	0.000990225	0.000990261	0.000990261	0.000989592	0.000989592	0.205119	0.000994314	0.000994314	0.00125013	0.00125013	0.00125018	0.00125018	0.00124933	0.00124933	0.00124439	0.00124439	0.261226	0.000596858	0.000600498	0.000532492	0.000134957	0.00101218	0.00593316	0.00596913	0.00529672	0.00134775	0.0100204	1.28308	3.64238	2.32972	2.12718	2.6855	1.28308	3.64238	2.32972	2.12718	2.6855	0.129072	0.366422	0.234217	0.213048	0.271214
930	-786.3452	-1009.554	223.2091	0.02447792	0.138618	0.000438137	0.000438137	0.000436606	0.000436606	0.000433763	0.000433763	0.000437088	0.000437088	0.00108963	0.00108963	0.350085	0.00109421	0.00109421	0.00108708	0.00108708	0.00109542	0.00109542	0.000690821	0.000690821	0.00069616	0.00069616	0.221177	0.000689209	0.000689209	0.000694493	0.000694493	0.000759305	0.000759305	0.000765173	0.000765173	0.000762497	0.000762497	0.24152	0.00076334	0.00076334	0.000860746	0.000860746	0.000867398	0.000867398	0.000864365	0.000864365	0.000858737	0.000858737	0.275886	0.000452081	0.00122839	0.000874478	0.000217666	0.000985985	0.00450047	0.0121348	0.00866897	0.00217193	0.00976359	1.41457	3.54515	2.24762	2.47043	2.80047	1.41457	3.54515	2.24762	2.47043	2.80047	0.142109	0.358818	0.226719	0.247621	0.282788
940	-786.1368	-1008.96	222.8228	0.04383329	0.133977	0.000764859	0.000764859	0.000769915	0.000769915	0.000760132	0.000760132	0.000772872	0.000772872	0.00182457	0.00182457	0.317214	0.00182976	0.00182976	0.00180651	0.00180651	0.00183679	0.00183679	0.00102794	0.00102794	0.0010241	0.0010241	0.179896	0.00101777	0.00101777	0.00103483	0.00103483	0.00117558	0.00117558	0.00117118	0.00117118	0.00117892	0.00117892	0.203119	0.00118345	0.00118345	0.00130355	0.00130355	0.00129868	0.00129868	0.00130726	0.00130726	0.00129065	0.00129065	0.229006	0.00137888	0.000999568	0.00166729	0.000375411	0.00205766	0.0136013	0.00989675	0.0163995	0.00374007	0.0201617	1.38213	3.28473	1.85058	2.11636	2.34675	1.38213	3.28473	1.85058	2.11636	2.34675	0.140112	0.331809	0.188106	0.212537	0.239406
950	-788.8196	-1008.665	219.8455	0.03157426	0.114678	0.000462604	0.000462604	0.000459397	0.000459397	0.000456322	0.000456322	0.000462424	0.000462424	0.00124725	0.00124725	0.302921	0.00122598	0.00122598	0.00121778	0.00121778	0.00123406	0.00123406	0.000966549	0.000966549	0.000956704	0.000956704	0.23312	0.000943712	0.000943712	0.000956331	0.000956331	0.00081783	0.00081783	0.0008095	0.0008095	0.000803888	0.000803888	0.195931	0.000809185	0.000809185	0.00101418	0.00101418	0.00100385	0.00100385	0.000996889	0.000996889	0.000990217	0.000990217	0.246219	0.00273597	0.00168952	0.000984494	0.000308652	0.00164987	0.0266311	0.0166144	0.00974897	0.00307703	0.016231	1.15263	3.07601	2.38373	2.01696	2.5012	1.15263	3.07601	2.38373	2.01696	2.5012	0.118359	0.312771	0.240766	0.202411	0.25423
960	-796.3031	-1015.614	219.3108	0.02713919	0.0977895	0.000333071	0.000333071	0.000332085	0.000332085	0.000324713	0.000324713	0.000331642	0.000331642	0.000972251	0.000972251	0.27234	0.000946846	0.000946846	0.000925826	0.000925826	0.000945584	0.000945584	0.000695854	0.000695854	0.000679684	0.000679684	0.19434	0.000662627	0.000662627	0.000676768	0.000676768	0.000583459	0.000583459	0.000569901	0.000569901	0.000568213	0.000568213	0.159333	0.000567456	0.000567456	0.000811364	0.000811364	0.00079251	0.00079251	0.000790163	0.000790163	0.000772622	0.000772622	0.226298	0.00550013	0.00304864	0.00274342	0.000462546	0.00260645	0.0521339	0.0295845	0.0267017	0.00460416	0.0254024	0.952771	2.71656	1.94428	1.63024	2.26702	0.952771	2.71656	1.94428	1.63024	2.26702	0.100432	0.279921	0.19977	0.163911	0.232632
970	-788.6929	-1015.869	227.1761	0.03985106	0.11449	0.00060012	0.00060012	0.000605522	0.000605522	0.000582561	0.000582561	0.000599071	0.000599071	0.00139669	0.00139669	0.271986	0.0014238	0.0014238	0.00136981	0.00136981	0.00140864	0.00140864	0.000830042	0.000830042	0.000838608	0.000838608	0.163095	0.000814071	0.000814071	0.000837143	0.000837143	0.000977667	0.000977667	0.000987756	0.000987756	0.000996648	0.000996648	0.184817	0.000986031	0.000986031	0.000959946	0.000959946	0.000969852	0.000969852	0.000978583	0.000978583	0.000941475	0.000941475	0.18661	0.00237836	0.00343493	0.00436606	0.000408474	0.00325423	0.0232311	0.0332086	0.0418341	0.00406813	0.0315167	1.16472	2.73868	1.62758	1.91705	1.8823	1.16472	2.73868	1.62758	1.91705	1.8823	0.119265	0.283184	0.169734	0.192713	0.19431
980	-784.3934	-1005.812	221.4187	0.02795233	0.132023	0.00047983	0.00047983	0.000481842	0.000481842	0.000472524	0.000472524	0.000475385	0.000475385	0.00109953	0.00109953	0.309289	0.0011164	0.0011164	0.00109481	0.00109481	0.00110144	0.00110144	0.000703611	0.000703611	0.000711426	0.000711426	0.19875	0.000700593	0.000700593	0.000704835	0.000704835	0.000795931	0.000795931	0.000804771	0.000804771	0.000808146	0.000808146	0.22048	0.000797316	0.000797316	0.000902578	0.000902578	0.000912603	0.000912603	0.000916429	0.000916429	0.000898707	0.000898707	0.251535	0.000729133	0.00184784	0.00227493	0.000297047	0.000904295	0.00723855	0.0181432	0.0222433	0.00296167	0.0089619	1.34837	3.1241	1.99917	2.26148	2.5645	1.34837	3.1241	1.99917	2.26148	2.5645	0.135842	0.318113	0.204391	0.226892	0.258796
990	-790.1103	-1009.375	219.2644	0.04785868	0.124058	0.00077969	0.00077969	0.000791177	0.000791177	0.000771637	0.000771637	0.000776268	0.000776268	0.00190639	0.00190639	0.303507	0.00193504	0.00193504	0.00188725	0.00188725	0.00189857	0.00189857	0.00111754	0.00111754	0.00111787	0.00111787	0.180539	0.00110632	0.00110632	0.00111296	0.00111296	0.00138365	0.00138365	0.00138406	0.00138406	0.00140445	0.00140445	0.21801	0.00137798	0.00137798	0.00160085	0.00160085	0.00160132	0.00160132	0.00162491	0.00162491	0.00158478	0.00158478	0.253745	0.00133409	0.00136374	0.00285705	0.000316755	0.000918755	0.0131653	0.0134539	0.0277769	0.00315755	0.00910391	1.28579	3.14474	1.84347	2.28245	2.64073	1.28579	3.14474	1.84347	2.28245	2.64073	0.130296	0.318761	0.189449	0.22911	0.266569
1000	-794.9375	-1012.176	217.2383	0.03439015	0.129329	0.00058275	0.00058275	0.000599175	0.000599175	0.00057411	0.00057411	0.000582682	0.000582682	0.00124618	0.00124618	0.283323	0.00129687	0.00129687	0.00124261	0.00124261	0.00126117	0.00126117	0.000661433	0.000661433	0.000669468	0.000669468	0.154617	0.000659542	0.000659542	0.00066939	0.00066939	0.000996047	0.000996047	0.00100815	0.00100815	0.00103656	0.00103656	0.223097	0.00100803	0.00100803	0.000922199	0.000922199	0.000933402	0.000933402	0.000959709	0.000959709	0.000919563	0.000919563	0.209641	0.000569808	0.00179149	0.00466047	0.000282285	0.00177961	0.00566579	0.0175996	0.0445294	0.00281491	0.0174849	1.33176	2.88249	1.52994	2.30392	2.13311	1.33176	2.88249	1.52994	2.30392	2.13311	0.134006	0.293416	0.159937	0.231195	0.21711
1010	-786.0216	-1008.911	222.8892	0.03643412	0.133089	0.000638216	0.000638216	0.000646786	0.000646786	0.000626997	0.000626997	0.00064068	0.00064068	0.00129553	0.00129553	0.278099	0.00133208	0.00133208	0.00129132	0.00129132	0.0013195	0.0013195	0.000819911	0.000819911	0.000831869	0.000831869	0.178365	0.000817245	0.000817245	0.00083508	0.00083508	0.000986274	0.000986274	0.00100066	0.00100066	0.00101409	0.00101409	0.207992	0.00100452	0.00100452	0.0010888	0.0010888	0.00110468	0.00110468	0.00111951	0.00111951	0.00108526	0.00108526	0.234624	0.000572946	0.00203964	0.00340979	0.000245877	0.00243351	0.00569682	0.0199887	0.0329736	0.00245274	0.0237569	1.37335	2.82845	1.79006	2.15327	2.37711	1.37335	2.82845	1.79006	2.15327	2.37711	0.138195	0.288576	0.184974	0.216003	0.24342
1020	-791.5928	-1011.369	219.7766	0.01763351	0.119617	0.000264594	0.000264594	0.000265563	0.000265563	0.000260625	0.000260625	0.000265329	0.000265329	0.000647503	0.000647503	0.284497	0.000640678	0.000640678	0.000628766	0.000628766	0.000640116	0.000640116	0.00042561	0.00042561	0.000419587	0.000419587	0.187687	0.000413293	0.000413293	0.000420754	0.000420754	0.00045028	0.00045028	0.000443908	0.000443908	0.000445534	0.000445534	0.194874	0.000445142	0.000445142	0.000569249	0.000569249	0.000561194	0.000561194	0.000563249	0.000563249	0.000552776	0.000552776	0.250809	0.00319772	0.00173741	0.00210999	0.000211363	0.00202027	0.0309863	0.0170774	0.0206639	0.00210917	0.0198026	1.17991	2.84658	1.87108	1.97954	2.50255	1.17991	2.84658	1.87108	1.97954	2.50255	0.121729	0.289611	0.191046	0.198444	0.255302
1030	-783.9127	-1004.741	220.8286	0.03125712	0.134567	0.000550705	0.000550705	0.00054854	0.00054854	0.000540611	0.000540611	0.000545344	0.000545344	0.00109731	0.00109731	0.276062	0.00110903	0.00110903	0.001093	0.001093	0.00110257	0.00110257	0.000785535	0.000785535	0.000797066	0.000797066	0.196849	0.000782456	0.000782456	0.000789306	0.000789306	0.00081033	0.00081033	0.000822225	0.000822225	0.000818991	0.000818991	0.200127	0.00081422	0.00081422	0.000989331	0.000989331	0.00100385	0.00100385	0.000999906	0.000999906	0.000985452	0.000985452	0.246474	0.00085749	0.00233801	0.00193556	0.000462113	0.00134166	0.008502	0.022846	0.0189881	0.00459988	0.0132389	1.37728	2.78459	1.99342	2.05634	2.51058	1.37728	2.78459	1.99342	2.05634	2.51058	0.138938	0.284865	0.203157	0.206658	0.254431
1040	-791.8888	-1013.204	221.3149	0.02157457	0.13708	0.000385416	0.000385416	0.000381203	0.000381203	0.000374972	0.000374972	0.000379076	0.000379076	0.00070329	0.00070329	0.260281	0.000709567	0.000709567	0.000697967	0.000697967	0.000705607	0.000705607	0.000498163	0.000498163	0.000508164	0.000508164	0.18235	0.000494393	0.000494393	0.000499804	0.000499804	0.000672363	0.000672363	0.00068586	0.00068586	0.000678363	0.000678363	0.242091	0.000674577	0.000674577	0.000705697	0.000705697	0.000719864	0.000719864	0.000711995	0.000711995	0.000700356	0.000700356	0.256875	0.000853053	0.0028777	0.00175316	8.97058e-05	0.00118526	0.00845838	0.027972	0.0172295	0.000896254	0.0117138	1.38917	2.58579	1.8316	2.47208	2.59464	1.38917	2.58579	1.8316	2.47208	2.59464	0.140121	0.265914	0.186351	0.247514	0.262551
1050	-788.0384	-1010.778	222.7397	0.0389457	0.128052	0.000653126	0.000653126	0.000660767	0.000660767	0.000648902	0.000648902	0.000650624	0.000650624	0.00148752	0.00148752	0.295684	0.00151531	0.00151531	0.0014881	0.0014881	0.00149205	0.00149205	0.000855263	0.000855263	0.000861168	0.000861168	0.171996	0.000855598	0.000855598	0.000857869	0.000857869	0.00107458	0.00107458	0.001082	0.001082	0.00109466	0.00109466	0.21222	0.00107785	0.00107785	0.00139156	0.00139156	0.00140117	0.00140117	0.00141756	0.00141756	0.0013921	0.0013921	0.275551	0.000370753	0.00106368	0.00224607	0.000409984	0.000676538	0.00369383	0.0105248	0.0219673	0.0040831	0.00671992	1.32749	3.04428	1.75034	2.19918	2.8479	1.32749	3.04428	1.75034	2.19918	2.8479	0.133279	0.30765	0.178856	0.220878	0.286756
1060	-788.9682	-1007.496	218.5283	0.04564825	0.1306	0.000792913	0.000792913	0.000787873	0.000787873	0.000777745	0.000777745	0.000784137	0.000784137	0.00167671	0.00167671	0.284767	0.00169179	0.00169179	0.00167004	0.00167004	0.00168377	0.00168377	0.00113813	0.00113813	0.00115571	0.00115571	0.192067	0.0011336	0.0011336	0.00114291	0.00114291	0.00130801	0.00130801	0.00132821	0.00132821	0.00131976	0.00131976	0.217897	0.00131351	0.00131351	0.001589	0.001589	0.00161354	0.00161354	0.00160328	0.00160328	0.00158267	0.00158267	0.266882	0.000774204	0.00233063	0.00168018	0.000373092	0.00119806	0.00768257	0.0227755	0.0165242	0.00371705	0.0118388	1.35796	2.91592	1.97928	2.27471	2.76337	1.35796	2.91592	1.97928	2.27471	2.76337	0.136885	0.298211	0.201207	0.228436	0.279659
1070	-790.0652	-1012.067	222.0018	0.01758558	0.109701	0.000247927	0.000247927	0.000247949	0.000247949	0.000242298	0.000242298	0.000245574	0.000245574	0.000665972	0.000665972	0.300625	0.000672721	0.000672721	0.000657389	0.000657389	0.000666278	0.000666278	0.000415213	0.000415213	0.000419384	0.000419384	0.187447	0.000409862	0.000409862	0.000415404	0.000415404	0.000482569	0.000482569	0.000487416	0.000487416	0.000487459	0.000487459	0.212889	0.000482791	0.000482791	0.000518223	0.000518223	0.000523428	0.000523428	0.000523474	0.000523474	0.000511544	0.000511544	0.23171	0.00155856	0.00257866	0.00258772	0.000249709	0.00160519	0.0153464	0.0251384	0.0252245	0.00249087	0.0157983	1.09951	2.98313	1.85989	2.1616	2.32131	1.09951	2.98313	1.85989	2.1616	2.32131	0.111669	0.305949	0.190766	0.21677	0.235863
1080	-781.9725	-1004.467	222.4942	0.02433715	0.143824	0.000449916	0.000449916	0.000456449	0.000456449	0.000446717	0.000446717	0.000450532	0.000450532	0.0010457	0.0010457	0.336469	0.00106436	0.00106436	0.00104166	0.00104166	0.00105056	0.00105056	0.000610073	0.000610073	0.00061207	0.00061207	0.199151	0.000607718	0.000607718	0.000612908	0.000612908	0.000736281	0.000736281	0.000738692	0.000738692	0.000749419	0.000749419	0.235225	0.000739703	0.000739703	0.000822347	0.000822347	0.000825038	0.000825038	0.000837019	0.000837019	0.000819172	0.000819172	0.264965	0.000544842	0.000873972	0.00233881	0.000156755	0.00101208	0.00541889	0.008664	0.0228536	0.0015651	0.0100194	1.46613	3.41874	1.99454	2.40716	2.68853	1.46613	3.41874	1.99454	2.40716	2.68853	0.147431	0.344874	0.204036	0.241154	0.271572
1090	-789.4876	-1008.315	218.8275	0.02508057	0.128432	0.000411054	0.000411054	0.000428322	0.000428322	0.000407371	0.000407371	0.000412287	0.000412287	0.00102805	0.00102805	0.318189	0.00106619	0.00106619	0.00101404	0.00101404	0.00102628	0.00102628	0.000479032	0.000479032	0.000476774	0.000476774	0.154492	0.000472502	0.000472502	0.000478203	0.000478203	0.000692128	0.000692128	0.000688864	0.000688864	0.000717803	0.000717803	0.212298	0.00069093	0.00069093	0.000814457	0.000814457	0.000810616	0.000810616	0.00084467	0.00084467	0.000803353	0.000803353	0.252835	0.00157314	0.00109417	0.00534106	0.000188391	0.00139731	0.0154878	0.0108233	0.0507026	0.00188037	0.0137805	1.29696	3.22842	1.50431	2.1735	2.55765	1.29696	3.22842	1.50431	2.1735	2.55765	0.13175	0.326458	0.158305	0.217878	0.259381
1100	-787.6665	-1006.261	218.5943	0.02992586	0.133401	0.000517193	0.000517193	0.000515369	0.000515369	0.000512705	0.000512705	0.000517879	0.000517879	0.00125526	0.00125526	0.327282	0.00125759	0.00125759	0.00125109	0.00125109	0.00126372	0.00126372	0.000991492	0.000991492	0.000996853	0.000996853	0.257599	0.000988203	0.000988203	0.000998177	0.000998177	0.000829198	0.000829198	0.000833682	0.000833682	0.000830742	0.000830742	0.21432	0.000834789	0.000834789	0.00101706	0.00101706	0.00102256	0.00102256	0.00101896	0.00101896	0.00101369	0.00101369	0.26553	0.000714547	0.00125916	0.000902024	0.000380462	0.0013936	0.00709477	0.012435	0.00893961	0.0037902	0.0137445	1.3654	3.33183	2.63172	2.20095	2.6996	1.3654	3.33183	2.63172	2.20095	2.6996	0.137527	0.337338	0.265549	0.220977	0.273675
1110	-789.8163	-1005.589	215.7732	0.02740173	0.146948	0.000521453	0.000521453	0.000535625	0.000535625	0.000515475	0.000515475	0.00052273	0.00052273	0.00108542	0.00108542	0.310555	0.00112341	0.00112341	0.00108115	0.00108115	0.00109637	0.00109637	0.000604859	0.000604859	0.000609467	0.000609467	0.177763	0.000602479	0.000602479	0.000610959	0.000610959	0.000718933	0.000718933	0.000724411	0.000724411	0.000744098	0.000744098	0.20334	0.000726184	0.000726184	0.000883697	0.000883697	0.00089043	0.00089043	0.000914629	0.000914629	0.00088022	0.00088022	0.253459	0.000714953	0.00148227	0.00424028	0.000318705	0.0017307	0.00709878	0.0146062	0.040678	0.00317692	0.0170126	1.50016	3.14641	1.75336	2.08404	2.56166	1.50016	3.14641	1.75336	2.08404	2.56166	0.151139	0.319328	0.182618	0.209167	0.260597
1120	-795.1694	-1011.947	216.7774	0.0314127	0.145034	0.000596241	0.000596241	0.000591715	0.000591715	0.000588005	0.000588005	0.000599776	0.000599776	0.00111338	0.00111338	0.278511	0.00112049	0.00112049	0.00111347	0.00111347	0.00113576	0.00113576	0.000861549	0.000861549	0.000873687	0.000873687	0.21388	0.000861617	0.000861617	0.000878867	0.000878867	0.000776291	0.000776291	0.000787227	0.000787227	0.000781251	0.000781251	0.191506	0.000791895	0.000791895	0.000852212	0.000852212	0.000864218	0.000864218	0.000857657	0.000857657	0.000852279	0.000852279	0.214444	0.00043223	0.0018471	0.00107393	0.000440141	0.00245095	0.0043037	0.018136	0.0106252	0.00438213	0.0239232	1.49093	2.82329	2.1847	1.9685	2.16102	1.49093	2.82329	2.1847	1.9685	2.16102	0.149786	0.287477	0.220831	0.197779	0.221297
1130	-802.2196	-1019.793	217.5734	0.02904199	0.154861	0.000589752	0.000589752	0.000584635	0.000584635	0.000577901	0.000577901	0.000604157	0.000604157	0.001002	0.001002	0.272975	0.00101175	0.00101175	0.0010001	0.0010001	0.00104554	0.00104554	0.00059284	0.00059284	0.000603851	0.000603851	0.160107	0.000591717	0.000591717	0.000618601	0.000618601	0.000850678	0.000850678	0.000866479	0.000866479	0.000858961	0.000858961	0.227094	0.000887643	0.000887643	0.000815822	0.000815822	0.000830975	0.000830975	0.000823765	0.000823765	0.000814276	0.000814276	0.227684	0.00054652	0.0024141	0.00152544	0.000356053	0.0049156	0.0054355	0.023572	0.0150252	0.0035479	0.0468529	1.58626	2.74513	1.62418	2.33057	2.23507	1.58626	2.74513	1.62418	2.33057	2.23507	0.159573	0.281094	0.164921	0.234022	0.234254
1140	-783.5328	-1008.844	225.3109	0.0283917	0.142353	0.000527938	0.000527938	0.000538005	0.000538005	0.000517739	0.000517739	0.000528199	0.000528199	0.00105293	0.00105293	0.292682	0.00108946	0.00108946	0.00104842	0.00104842	0.0010696	0.0010696	0.00051067	0.00051067	0.000518498	0.000518498	0.144657	0.000508481	0.000508481	0.000518754	0.000518754	0.000770143	0.000770143	0.000781949	0.000781949	0.000796859	0.000796859	0.20994	0.000782335	0.000782335	0.000877072	0.000877072	0.000890516	0.000890516	0.000907497	0.000907497	0.000873312	0.000873312	0.243919	0.000726631	0.00227067	0.00422075	0.000294865	0.00232116	0.00721389	0.0222025	0.0404981	0.00293998	0.022685	1.45456	2.94546	1.42855	2.1544	2.45352	1.45456	2.94546	1.42855	2.1544	2.45352	0.146577	0.301203	0.14877	0.216203	0.251016
1150	-790.3452	-1010.249	219.9041	0.03612821	0.134948	0.000641508	0.000641508	0.000638198	0.000638198	0.00062595	0.00062595	0.000631387	0.000631387	0.00121095	0.00121095	0.262233	0.0012223	0.0012223	0.00119884	0.00119884	0.00120926	0.00120926	0.000882951	0.000882951	0.000895847	0.000895847	0.190217	0.000874122	0.000874122	0.000881715	0.000881715	0.00103917	0.00103917	0.00105434	0.00105434	0.0010489	0.0010489	0.219575	0.00103771	0.00103771	0.0012341	0.0012341	0.00125213	0.00125213	0.00124567	0.00124567	0.00122176	0.00122176	0.26303	0.0011868	0.0026648	0.00213512	0.000175023	0.00104522	0.0117288	0.0259563	0.0209049	0.00174717	0.010344	1.38364	2.65001	1.93222	2.27407	2.70066	1.38364	2.65001	1.93222	2.27407	2.70066	0.140022	0.271916	0.197287	0.227935	0.272937
1160	-786.6965	-1010.582	223.8858	0.03487295	0.133665	0.000608734	0.000608734	0.000620622	0.000620622	0.000600195	0.000600195	0.000602502	0.000602502	0.00129787	0.00129787	0.289743	0.00133422	0.00133422	0.00129031	0.00129031	0.00129527	0.00129527	0.000831848	0.000831848	0.000838763	0.000838763	0.189332	0.000826998	0.000826998	0.000830177	0.000830177	0.000911498	0.000911498	0.000919076	0.000919076	0.000937025	0.000937025	0.200633	0.000909668	0.000909668	0.0013404	0.0013404	0.00135155	0.00135155	0.00137794	0.00137794	0.00133259	0.00133259	0.296175	0.00104013	0.00188007	0.00386971	0.000451026	0.000837183	0.0102942	0.0184538	0.0372554	0.00449001	0.00830232	1.37069	2.94673	1.88865	2.06949	3.04329	1.37069	2.94673	1.88865	2.06949	3.04329	0.138529	0.300179	0.195988	0.207987	0.30698
1170	-791.9419	-1011.172	219.2299	0.03206916	0.141041	0.000589578	0.000589578	0.000587676	0.000587676	0.000583006	0.000583006	0.000595673	0.000595673	0.0012652	0.0012652	0.308355	0.00127292	0.00127292	0.00126281	0.00126281	0.00129024	0.00129024	0.000663698	0.000663698	0.000669906	0.000669906	0.161234	0.00066244	0.00066244	0.000676832	0.000676832	0.000974053	0.000974053	0.000983165	0.000983165	0.000979994	0.000979994	0.23475	0.000993329	0.000993329	0.000899809	0.000899809	0.000908226	0.000908226	0.000905297	0.000905297	0.000898103	0.000898103	0.221568	0.000650173	0.00159166	0.00126402	0.000459325	0.00264191	0.00645973	0.0156673	0.0124824	0.00457225	0.0257391	1.44772	3.1358	1.64497	2.41419	2.23017	1.44772	3.1358	1.64497	2.41419	2.23017	0.145753	0.318537	0.16658	0.242611	0.228791
1180	-784.4458	-1007.957	223.5116	0.03359852	0.131549	0.000577331	0.000577331	0.000582865	0.000582865	0.000570544	0.000570544	0.000579646	0.000579646	0.00126174	0.00126174	0.2932	0.00128641	0.00128641	0.00125922	0.00125922	0.00127931	0.00127931	0.000964288	0.000964288	0.000973804	0.000973804	0.226226	0.000962356	0.000962356	0.00097771	0.00097771	0.000900746	0.000900746	0.000909635	0.000909635	0.000918355	0.000918355	0.206852	0.000913284	0.000913284	0.00104213	0.00104213	0.00105241	0.00105241	0.0010625	0.0010625	0.00104004	0.00104004	0.243137	0.000513187	0.00150511	0.00247818	0.000311812	0.00191221	0.00510566	0.0148279	0.0241825	0.00310843	0.0187633	1.35427	2.98895	2.2843	2.13378	2.46869	1.35427	2.98895	2.2843	2.13378	2.46869	0.13617	0.303373	0.233982	0.214136	0.251531
1190	-785.6622	-1006.855	221.1924	0.03263839	0.129666	0.000546938	0.000546938	0.000553978	0.000553978	0.000545076	0.000545076	0.000550051	0.000550051	0.00147232	0.00147232	0.349152	0.00149148	0.00149148	0.00146752	0.00146752	0.00148091	0.00148091	0.000785404	0.000785404	0.000785515	0.000785515	0.188651	0.000782841	0.000782841	0.000789986	0.000789986	0.000924084	0.000924084	0.000924214	0.000924214	0.00093611	0.00093611	0.218395	0.000929475	0.000929475	0.00101965	0.00101965	0.0010198	0.0010198	0.00103292	0.00103292	0.00101633	0.00101633	0.243181	0.000804386	0.000818649	0.00211632	0.000475447	0.00139252	0.00797967	0.00812001	0.0207246	0.00473197	0.0137339	1.32971	3.58002	1.90974	2.24695	2.47933	1.32971	3.58002	1.90974	2.24695	2.47933	0.134058	0.360977	0.194938	0.225822	0.251358
1200	-782.398	-1003.353	220.9546	0.02454454	0.147604	0.000467976	0.000467976	0.000472723	0.000472723	0.000463542	0.000463542	0.000465886	0.000465886	0.000977411	0.000977411	0.313248	0.000995244	0.000995244	0.000975915	0.000975915	0.00098085	0.00098085	0.000600223	0.000600223	0.000605036	0.000605036	0.194315	0.000599304	0.000599304	0.000602335	0.000602335	0.000705083	0.000705083	0.000710737	0.000710737	0.000717947	0.000717947	0.223829	0.000707563	0.000707563	0.000852541	0.000852541	0.000859378	0.000859378	0.000868095	0.000868095	0.000851236	0.000851236	0.272009	0.000375944	0.00118088	0.00220725	0.000222247	0.000729074	0.00374536	0.011671	0.0215959	0.00221754	0.00723797	1.50751	3.17382	1.94903	2.28953	2.76835	1.50751	3.17382	1.94903	2.28953	2.76835	0.151344	0.321107	0.199129	0.229512	0.278871
1210	-785.0067	-1009.111	224.1042	0.01855357	0.150844	0.000361238	0.000361238	0.000359098	0.000359098	0.000355852	0.000355852	0.000363193	0.000363193	0.000715869	0.000715869	0.307014	0.000721188	0.000721188	0.000714667	0.000714667	0.000729411	0.000729411	0.000539867	0.000539867	0.000547119	0.000547119	0.23016	0.00053896	0.00053896	0.000550079	0.000550079	0.000568072	0.000568072	0.000575703	0.000575703	0.000572293	0.000572293	0.239995	0.000578818	0.000578818	0.000585454	0.000585454	0.000593319	0.000593319	0.000589804	0.000589804	0.000584471	0.000584471	0.252441	0.000405904	0.0017547	0.00115188	0.000237339	0.00230527	0.00404263	0.0172444	0.0113876	0.00236777	0.0225332	1.53074	3.07423	2.31841	2.43953	2.51418	1.53074	3.07423	2.31841	2.43953	2.51418	0.153723	0.312776	0.234512	0.244585	0.257147
1220	-797.2321	-1017.191	219.9586	0.03484901	0.0929186	0.000417037	0.000417037	0.000426904	0.000426904	0.000414398	0.000414398	0.000419469	0.000419469	0.0014789	0.0014789	0.325836	0.00150543	0.00150543	0.00146133	0.00146133	0.00147921	0.00147921	0.000703491	0.000703491	0.000699561	0.000699561	0.158663	0.000695134	0.000695134	0.000703639	0.000703639	0.000857643	0.000857643	0.000852851	0.000852851	0.000873029	0.000873029	0.187763	0.000857823	0.000857823	0.00122842	0.00122842	0.00122155	0.00122155	0.00125045	0.00125045	0.00121382	0.00121382	0.272227	0.00166092	0.00109294	0.00348475	0.000453234	0.00168228	0.0163378	0.0108113	0.0336741	0.00451189	0.0165445	0.947008	3.33951	1.58856	1.93665	2.7739	0.947008	3.33951	1.58856	1.93665	2.7739	0.0962743	0.337686	0.164267	0.194646	0.282056
