S0_0_0_0,S0_0_1_0,S0_1_0_0,S0_1_1_0,R0_0,R0_1,Sample_0,Sample_1,Recover_0,Recover_1,Stop_time_0,Time_of_interest_0,nSampled_tips_0,R2S_0,R2S_1,Total_S0_0,Total_S0_1,Infect_0,Infect_1,VisitDepart_0_0,VisitDepart_0_1,VisitDepart_1_0,VisitDepart_1_1,VisitReturn_0_0,VisitReturn_0_1,VisitReturn_1_0,VisitReturn_1_1,VisitStationaryFreqs_0_0,VisitStationaryFreqs_0_1,VisitStationaryFreqs_1_0,VisitStationaryFreqs_1_1,VisitApproxInfect_0_0,VisitApproxInfect_0_1,VisitApproxInfect_1_0,VisitApproxInfect_1_1,StartState_0,StartState_1,actual_sim_time_0,SampleCount_0,SampleCount_1,total_sampled_0,num_sampled_per_capita_0,num_sampled_per_capita_1,Prevalence_0,Prevalence_1,per_capita_prevalence_at_t_0,per_capita_prevalence_at_t_1,final_Susceptible_0_0_0,final_Susceptible_0_1_0,final_Susceptible_1_0_0,final_Susceptible_1_1_0,final_Contagious_0_0_0,final_Contagious_0_1_0,final_Contagious_1_0_0,final_Contagious_1_1_0,final_Recovered_0_0_0,final_Recovered_0_1_0,final_Recovered_1_0_0,final_Recovered_1_1_0,most_recent_tip_age_0,log_R0_0,log_R0_1,log_Sample_0,log_Sample_1,log_Recover_0,log_Recover_1,log_VisitDepart_0_0,log_VisitDepart_0_1,log_VisitDepart_1_0,log_VisitDepart_1_1,log_VisitReturn_0_0,log_VisitReturn_0_1,log_VisitReturn_1_0,log_VisitReturn_1_1,log_Infect_0,log_Infect_1
100000000,0,0,100000000,8.1069431717,8.1069431717,0.0274105522,0.0274105522,0.3944895639,0.3944895639,3.9913844033,9.2802100148,499,0.0,0.0,100000000,100000000,3.42e-08,3.42e-08,0.0308147479,0.0308147479,0.0308147479,0.0308147479,0.3105519046,0.3105519046,0.3105519046,0.3105519046,0.9097312298,0.0902687702,0.0902687702,0.9097312298,3.11e-08,3.1e-09,3.1e-09,3.11e-08,1,1,3.9913844033,2804.0,22700.0,25504.0,2.804e-05,0.000227,46843.0,368678.0,0.00046843,0.00368678,99914058.0,0.0,0.0,99587181.0,40616.0,31634.0,6227.0,337044.0,13692.0,0.0,0.0,69549.0,0.0,2.0927208762,2.0927208762,-3.5968272216,-3.5968272216,-0.9301625931,-0.9301625931,-3.4797618749,-3.4797618749,-3.4797618749,-3.4797618749,-1.169404227,-1.169404227,-1.169404227,-1.169404227,-17.1909465524,-17.1909465524
