S0_0_0_0,S0_0_1_0,S0_1_0_0,S0_1_1_0,R0_0,R0_1,Sample_0,Sample_1,Recover_0,Recover_1,Stop_time_0,Time_of_interest_0,nSampled_tips_0,R2S_0,R2S_1,Total_S0_0,Total_S0_1,Infect_0,Infect_1,VisitDepart_0_0,VisitDepart_0_1,VisitDepart_1_0,VisitDepart_1_1,VisitReturn_0_0,VisitReturn_0_1,VisitReturn_1_0,VisitReturn_1_1,VisitStationaryFreqs_0_0,VisitStationaryFreqs_0_1,VisitStationaryFreqs_1_0,VisitStationaryFreqs_1_1,VisitApproxInfect_0_0,VisitApproxInfect_0_1,VisitApproxInfect_1_0,VisitApproxInfect_1_1,StartState_0,StartState_1,actual_sim_time_0,SampleCount_0,SampleCount_1,total_sampled_0,num_sampled_per_capita_0,num_sampled_per_capita_1,Prevalence_0,Prevalence_1,per_capita_prevalence_at_t_0,per_capita_prevalence_at_t_1,final_Susceptible_0_0_0,final_Susceptible_0_1_0,final_Susceptible_1_0_0,final_Susceptible_1_1_0,final_Contagious_0_0_0,final_Contagious_0_1_0,final_Contagious_1_0_0,final_Contagious_1_1_0,final_Recovered_0_0_0,final_Recovered_0_1_0,final_Recovered_1_0_0,final_Recovered_1_1_0,most_recent_tip_age_0,log_R0_0,log_R0_1,log_Sample_0,log_Sample_1,log_Recover_0,log_Recover_1,log_VisitDepart_0_0,log_VisitDepart_0_1,log_VisitDepart_1_0,log_VisitDepart_1_1,log_VisitReturn_0_0,log_VisitReturn_0_1,log_VisitReturn_1_0,log_VisitReturn_1_1,log_Infect_0,log_Infect_1
100000000,0,0,100000000,8.0482453964,8.0482453964,0.0325024396,0.0325024396,0.4120056218,0.4120056218,3.9928678672,12.1930859192,499,0.0,0.0,100000000,100000000,3.58e-08,3.58e-08,0.0293442846,0.0293442846,0.0293442846,0.0293442846,0.2039099127,0.2039099127,0.2039099127,0.2039099127,0.8741961135,0.1258038865,0.1258038865,0.8741961135,3.13e-08,4.5e-09,4.5e-09,3.13e-08,0,0,3.9928678672,24249.0,3728.0,27977.0,0.00024249,3.728e-05,390310.0,59599.0,0.0039031,0.00059599,99576574.0,0.0,0.0,99883191.0,343008.0,9329.0,47302.0,50270.0,71090.0,0.0,0.0,19237.0,0.0,2.0854541045,2.0854541045,-3.4264401283,-3.4264401283,-0.8867182847,-0.8867182847,-3.5286574854,-3.5286574854,-3.5286574854,-3.5286574854,-1.5900769872,-1.5900769872,-1.5900769872,-1.5900769872,-17.1460137279,-17.1460137279
