S0_0_0_0,S0_0_1_0,S0_1_0_0,S0_1_1_0,R0_0,R0_1,Sample_0,Sample_1,Recover_0,Recover_1,Stop_time_0,Time_of_interest_0,nSampled_tips_0,R2S_0,R2S_1,Total_S0_0,Total_S0_1,Infect_0,Infect_1,VisitDepart_0_0,VisitDepart_0_1,VisitDepart_1_0,VisitDepart_1_1,VisitReturn_0_0,VisitReturn_0_1,VisitReturn_1_0,VisitReturn_1_1,VisitStationaryFreqs_0_0,VisitStationaryFreqs_0_1,VisitStationaryFreqs_1_0,VisitStationaryFreqs_1_1,VisitApproxInfect_0_0,VisitApproxInfect_0_1,VisitApproxInfect_1_0,VisitApproxInfect_1_1,StartState_0,StartState_1,actual_sim_time_0,SampleCount_0,SampleCount_1,total_sampled_0,num_sampled_per_capita_0,num_sampled_per_capita_1,Prevalence_0,Prevalence_1,per_capita_prevalence_at_t_0,per_capita_prevalence_at_t_1,final_Susceptible_0_0_0,final_Susceptible_0_1_0,final_Susceptible_1_0_0,final_Susceptible_1_1_0,final_Contagious_0_0_0,final_Contagious_0_1_0,final_Contagious_1_0_0,final_Contagious_1_1_0,final_Recovered_0_0_0,final_Recovered_0_1_0,final_Recovered_1_0_0,final_Recovered_1_1_0,most_recent_tip_age_0,log_R0_0,log_R0_1,log_Sample_0,log_Sample_1,log_Recover_0,log_Recover_1,log_VisitDepart_0_0,log_VisitDepart_0_1,log_VisitDepart_1_0,log_VisitDepart_1_1,log_VisitReturn_0_0,log_VisitReturn_0_1,log_VisitReturn_1_0,log_VisitReturn_1_1,log_Infect_0,log_Infect_1
100000000,0,0,100000000,9.1746731494,9.1746731494,0.0107127668,0.0107127668,0.3745386573,0.3745386573,3.9952692044,49.4594178738,499,0.0,0.0,100000000,100000000,3.53e-08,3.53e-08,0.0115025491,0.0115025491,0.0115025491,0.0115025491,0.1107064761,0.1107064761,0.1107064761,0.1107064761,0.9058780714,0.0941219286,0.0941219286,0.9058780714,3.2e-08,3.3e-09,3.3e-09,3.2e-08,1,1,3.9952692044,790.0,16594.0,17384.0,7.9e-06,0.00016594,13895.0,301249.0,0.00013895,0.00301249,99953533.0,0.0,0.0,99674194.0,11833.0,27571.0,2062.0,273678.0,7063.0,0.0,0.0,50067.0,0.0,2.2164467693,2.2164467693,-4.5363190868,-4.5363190868,-0.9820602576,-0.9820602576,-4.4651866038,-4.4651866038,-4.4651866038,-4.4651866038,-2.2008729399,-2.2008729399,-2.2008729399,-2.2008729399,-17.1580930828,-17.1580930828
