S0_0_0_0,S0_0_1_0,S0_0_2_0,S0_0_3_0,S0_1_0_0,S0_1_1_0,S0_1_2_0,S0_1_3_0,S0_2_0_0,S0_2_1_0,S0_2_2_0,S0_2_3_0,S0_3_0_0,S0_3_1_0,S0_3_2_0,S0_3_3_0,R0_0,R0_1,R0_2,R0_3,Sample_0,Sample_1,Sample_2,Sample_3,Recover_0,Recover_1,Recover_2,Recover_3,Stop_time_0,Time_of_interest_0,nSampled_tips_0,R2S_0,R2S_1,R2S_2,R2S_3,Total_S0_0,Total_S0_1,Total_S0_2,Total_S0_3,Infect_0,Infect_1,Infect_2,Infect_3,VisitDepart_0_0,VisitDepart_0_1,VisitDepart_0_2,VisitDepart_0_3,VisitDepart_1_0,VisitDepart_1_1,VisitDepart_1_2,VisitDepart_1_3,VisitDepart_2_0,VisitDepart_2_1,VisitDepart_2_2,VisitDepart_2_3,VisitDepart_3_0,VisitDepart_3_1,VisitDepart_3_2,VisitDepart_3_3,VisitReturn_0_0,VisitReturn_0_1,VisitReturn_0_2,VisitReturn_0_3,VisitReturn_1_0,VisitReturn_1_1,VisitReturn_1_2,VisitReturn_1_3,VisitReturn_2_0,VisitReturn_2_1,VisitReturn_2_2,VisitReturn_2_3,VisitReturn_3_0,VisitReturn_3_1,VisitReturn_3_2,VisitReturn_3_3,VisitStationaryFreqs_0_0,VisitStationaryFreqs_0_1,VisitStationaryFreqs_0_2,VisitStationaryFreqs_0_3,VisitStationaryFreqs_1_0,VisitStationaryFreqs_1_1,VisitStationaryFreqs_1_2,VisitStationaryFreqs_1_3,VisitStationaryFreqs_2_0,VisitStationaryFreqs_2_1,VisitStationaryFreqs_2_2,VisitStationaryFreqs_2_3,VisitStationaryFreqs_3_0,VisitStationaryFreqs_3_1,VisitStationaryFreqs_3_2,VisitStationaryFreqs_3_3,VisitApproxInfect_0_0,VisitApproxInfect_0_1,VisitApproxInfect_0_2,VisitApproxInfect_0_3,VisitApproxInfect_1_0,VisitApproxInfect_1_1,VisitApproxInfect_1_2,VisitApproxInfect_1_3,VisitApproxInfect_2_0,VisitApproxInfect_2_1,VisitApproxInfect_2_2,VisitApproxInfect_2_3,VisitApproxInfect_3_0,VisitApproxInfect_3_1,VisitApproxInfect_3_2,VisitApproxInfect_3_3,StartState_0,StartState_1,actual_sim_time_0,SampleCount_0,SampleCount_1,SampleCount_2,SampleCount_3,total_sampled_0,num_sampled_per_capita_0,num_sampled_per_capita_1,num_sampled_per_capita_2,num_sampled_per_capita_3,Prevalence_0,Prevalence_1,Prevalence_2,Prevalence_3,per_capita_prevalence_at_t_0,per_capita_prevalence_at_t_1,per_capita_prevalence_at_t_2,per_capita_prevalence_at_t_3,final_Susceptible_0_0_0,final_Susceptible_0_1_0,final_Susceptible_0_2_0,final_Susceptible_0_3_0,final_Susceptible_1_0_0,final_Susceptible_1_1_0,final_Susceptible_1_2_0,final_Susceptible_1_3_0,final_Susceptible_2_0_0,final_Susceptible_2_1_0,final_Susceptible_2_2_0,final_Susceptible_2_3_0,final_Susceptible_3_0_0,final_Susceptible_3_1_0,final_Susceptible_3_2_0,final_Susceptible_3_3_0,final_Contagious_0_0_0,final_Contagious_0_1_0,final_Contagious_0_2_0,final_Contagious_0_3_0,final_Contagious_1_0_0,final_Contagious_1_1_0,final_Contagious_1_2_0,final_Contagious_1_3_0,final_Contagious_2_0_0,final_Contagious_2_1_0,final_Contagious_2_2_0,final_Contagious_2_3_0,final_Contagious_3_0_0,final_Contagious_3_1_0,final_Contagious_3_2_0,final_Contagious_3_3_0,final_Recovered_0_0_0,final_Recovered_0_1_0,final_Recovered_0_2_0,final_Recovered_0_3_0,final_Recovered_1_0_0,final_Recovered_1_1_0,final_Recovered_1_2_0,final_Recovered_1_3_0,final_Recovered_2_0_0,final_Recovered_2_1_0,final_Recovered_2_2_0,final_Recovered_2_3_0,final_Recovered_3_0_0,final_Recovered_3_1_0,final_Recovered_3_2_0,final_Recovered_3_3_0,most_recent_tip_age_0,log_R0_0,log_R0_1,log_R0_2,log_R0_3,log_Sample_0,log_Sample_1,log_Sample_2,log_Sample_3,log_Recover_0,log_Recover_1,log_Recover_2,log_Recover_3,log_VisitDepart_0_0,log_VisitDepart_0_1,log_VisitDepart_0_2,log_VisitDepart_0_3,log_VisitDepart_1_0,log_VisitDepart_1_1,log_VisitDepart_1_2,log_VisitDepart_1_3,log_VisitDepart_2_0,log_VisitDepart_2_1,log_VisitDepart_2_2,log_VisitDepart_2_3,log_VisitDepart_3_0,log_VisitDepart_3_1,log_VisitDepart_3_2,log_VisitDepart_3_3,log_VisitReturn_0_0,log_VisitReturn_0_1,log_VisitReturn_0_2,log_VisitReturn_0_3,log_VisitReturn_1_0,log_VisitReturn_1_1,log_VisitReturn_1_2,log_VisitReturn_1_3,log_VisitReturn_2_0,log_VisitReturn_2_1,log_VisitReturn_2_2,log_VisitReturn_2_3,log_VisitReturn_3_0,log_VisitReturn_3_1,log_VisitReturn_3_2,log_VisitReturn_3_3,log_Infect_0,log_Infect_1,log_Infect_2,log_Infect_3
100000000,0,0,0,0,100000000,0,0,0,0,100000000,0,0,0,0,100000000,7.306561278,7.306561278,7.306561278,7.306561278,0.0510244677,0.0510244677,0.0510244677,0.0510244677,0.2817805207,0.2817805207,0.2817805207,0.2817805207,3.9931480734,30.7480623477,499,0.0,0.0,0.0,0.0,100000000,100000000,100000000,100000000,2.43e-08,2.43e-08,2.43e-08,2.43e-08,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.3593942615,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.133844342,0.1104301538,0.2965232821,0.2965232821,0.2965232821,0.2965232821,0.1104301538,0.2965232821,0.2965232821,0.2965232821,0.2965232821,0.1104301538,0.2965232821,0.2965232821,0.2965232821,0.2965232821,0.1104301538,2.7e-09,7.2e-09,7.2e-09,7.2e-09,7.2e-09,2.7e-09,7.2e-09,7.2e-09,7.2e-09,7.2e-09,2.7e-09,7.2e-09,7.2e-09,7.2e-09,7.2e-09,2.7e-09,2,3,3.9931480734,239.0,170.0,177.0,868.0,1454.0,2.39e-06,1.7e-06,1.77e-06,8.68e-06,2948.0,2315.0,2251.0,10756.0,2.948e-05,2.315e-05,2.251e-05,0.00010756,99994003.0,0.0,0.0,0.0,0.0,99993737.0,0.0,0.0,0.0,0.0,99993804.0,0.0,0.0,0.0,0.0,99996095.0,392.0,629.0,619.0,3242.0,825.0,353.0,611.0,3344.0,826.0,621.0,348.0,3249.0,905.0,712.0,673.0,921.0,1115.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,0.0,694.0,0.0,1.9887727497,1.9887727497,1.9887727497,1.9887727497,-2.9754500032,-2.9754500032,-2.9754500032,-2.9754500032,-1.2666268063,-1.2666268063,-1.2666268063,-1.2666268063,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-1.0233352716,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-2.0110777812,-17.5321065752,-17.5321065752,-17.5321065752,-17.5321065752
