param,value
S0_0_0_0,369134
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,369134
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,369134
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,369134
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,369134
R0_0,4.0383959755
R0_1,4.0383959755
R0_2,4.0383959755
R0_3,4.0383959755
R0_4,4.0383959755
Sample_0,0.061722367
Sample_1,0.061722367
Sample_2,0.061722367
Sample_3,0.061722367
Sample_4,0.061722367
Recover_0,0.4439977758
Recover_1,0.4439977758
Recover_2,0.4439977758
Recover_3,0.4439977758
Recover_4,0.4439977758
Stop_time_0,10.4892659467
Time_of_interest_0,0.3585583554
nSampled_tips_0,378
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,369134
Total_S0_1,369134
Total_S0_2,369134
Total_S0_3,369134
Total_S0_4,369134
Infect_0,5.5327e-06
Infect_1,5.5327e-06
Infect_2,5.5327e-06
Infect_3,5.5327e-06
Infect_4,5.5327e-06
VisitDepart_0_0,0.0012416821
VisitDepart_0_1,0.0012416821
VisitDepart_0_2,0.0012416821
VisitDepart_0_3,0.0012416821
VisitDepart_0_4,0.0012416821
VisitDepart_1_0,0.0012416821
VisitDepart_1_1,0.0012416821
VisitDepart_1_2,0.0012416821
VisitDepart_1_3,0.0012416821
VisitDepart_1_4,0.0012416821
VisitDepart_2_0,0.0012416821
VisitDepart_2_1,0.0012416821
VisitDepart_2_2,0.0012416821
VisitDepart_2_3,0.0012416821
VisitDepart_2_4,0.0012416821
VisitDepart_3_0,0.0012416821
VisitDepart_3_1,0.0012416821
VisitDepart_3_2,0.0012416821
VisitDepart_3_3,0.0012416821
VisitDepart_3_4,0.0012416821
VisitDepart_4_0,0.0012416821
VisitDepart_4_1,0.0012416821
VisitDepart_4_2,0.0012416821
VisitDepart_4_3,0.0012416821
VisitDepart_4_4,0.0012416821
VisitReturn_0_0,0.1977303091
VisitReturn_0_1,0.1977303091
VisitReturn_0_2,0.1977303091
VisitReturn_0_3,0.1977303091
VisitReturn_0_4,0.1977303091
VisitReturn_1_0,0.1977303091
VisitReturn_1_1,0.1977303091
VisitReturn_1_2,0.1977303091
VisitReturn_1_3,0.1977303091
VisitReturn_1_4,0.1977303091
VisitReturn_2_0,0.1977303091
VisitReturn_2_1,0.1977303091
VisitReturn_2_2,0.1977303091
VisitReturn_2_3,0.1977303091
VisitReturn_2_4,0.1977303091
VisitReturn_3_0,0.1977303091
VisitReturn_3_1,0.1977303091
VisitReturn_3_2,0.1977303091
VisitReturn_3_3,0.1977303091
VisitReturn_3_4,0.1977303091
VisitReturn_4_0,0.1977303091
VisitReturn_4_1,0.1977303091
VisitReturn_4_2,0.1977303091
VisitReturn_4_3,0.1977303091
VisitReturn_4_4,0.1977303091
VisitStationaryFreqs_0_0,0.9754967876
VisitStationaryFreqs_0_1,0.0061258031
VisitStationaryFreqs_0_2,0.0061258031
VisitStationaryFreqs_0_3,0.0061258031
VisitStationaryFreqs_0_4,0.0061258031
VisitStationaryFreqs_1_0,0.0061258031
VisitStationaryFreqs_1_1,0.9754967876
VisitStationaryFreqs_1_2,0.0061258031
VisitStationaryFreqs_1_3,0.0061258031
VisitStationaryFreqs_1_4,0.0061258031
VisitStationaryFreqs_2_0,0.0061258031
VisitStationaryFreqs_2_1,0.0061258031
VisitStationaryFreqs_2_2,0.9754967876
VisitStationaryFreqs_2_3,0.0061258031
VisitStationaryFreqs_2_4,0.0061258031
VisitStationaryFreqs_3_0,0.0061258031
VisitStationaryFreqs_3_1,0.0061258031
VisitStationaryFreqs_3_2,0.0061258031
VisitStationaryFreqs_3_3,0.9754967876
VisitStationaryFreqs_3_4,0.0061258031
VisitStationaryFreqs_4_0,0.0061258031
VisitStationaryFreqs_4_1,0.0061258031
VisitStationaryFreqs_4_2,0.0061258031
VisitStationaryFreqs_4_3,0.0061258031
