param,value
S0_0_0_0,311281
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,311281
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,311281
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,311281
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,311281
R0_0,1.3985720404
R0_1,1.3985720404
R0_2,1.3985720404
R0_3,1.3985720404
R0_4,1.3985720404
Sample_0,0.066075356
Sample_1,0.066075356
Sample_2,0.066075356
Sample_3,0.066075356
Sample_4,0.066075356
Recover_0,0.3016935186
Recover_1,0.3016935186
Recover_2,0.3016935186
Recover_3,0.3016935186
Recover_4,0.3016935186
Stop_time_0,17.8139933217
Time_of_interest_0,71.3726929975
nSampled_tips_0,435
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,311281
Total_S0_1,311281
Total_S0_2,311281
Total_S0_3,311281
Total_S0_4,311281
Infect_0,1.6524e-06
Infect_1,1.6524e-06
Infect_2,1.6524e-06
Infect_3,1.6524e-06
Infect_4,1.6524e-06
VisitDepart_0_0,0.0048715559
VisitDepart_0_1,0.0048715559
VisitDepart_0_2,0.0048715559
VisitDepart_0_3,0.0048715559
VisitDepart_0_4,0.0048715559
VisitDepart_1_0,0.0048715559
VisitDepart_1_1,0.0048715559
VisitDepart_1_2,0.0048715559
VisitDepart_1_3,0.0048715559
VisitDepart_1_4,0.0048715559
VisitDepart_2_0,0.0048715559
VisitDepart_2_1,0.0048715559
VisitDepart_2_2,0.0048715559
VisitDepart_2_3,0.0048715559
VisitDepart_2_4,0.0048715559
VisitDepart_3_0,0.0048715559
VisitDepart_3_1,0.0048715559
VisitDepart_3_2,0.0048715559
VisitDepart_3_3,0.0048715559
VisitDepart_3_4,0.0048715559
VisitDepart_4_0,0.0048715559
VisitDepart_4_1,0.0048715559
VisitDepart_4_2,0.0048715559
VisitDepart_4_3,0.0048715559
VisitDepart_4_4,0.0048715559
VisitReturn_0_0,0.3306059702
VisitReturn_0_1,0.3306059702
VisitReturn_0_2,0.3306059702
VisitReturn_0_3,0.3306059702
VisitReturn_0_4,0.3306059702
VisitReturn_1_0,0.3306059702
VisitReturn_1_1,0.3306059702
VisitReturn_1_2,0.3306059702
VisitReturn_1_3,0.3306059702
VisitReturn_1_4,0.3306059702
VisitReturn_2_0,0.3306059702
VisitReturn_2_1,0.3306059702
VisitReturn_2_2,0.3306059702
VisitReturn_2_3,0.3306059702
VisitReturn_2_4,0.3306059702
VisitReturn_3_0,0.3306059702
VisitReturn_3_1,0.3306059702
VisitReturn_3_2,0.3306059702
VisitReturn_3_3,0.3306059702
VisitReturn_3_4,0.3306059702
VisitReturn_4_0,0.3306059702
VisitReturn_4_1,0.3306059702
VisitReturn_4_2,0.3306059702
VisitReturn_4_3,0.3306059702
VisitReturn_4_4,0.3306059702
VisitStationaryFreqs_0_0,0.9443397374
VisitStationaryFreqs_0_1,0.0139150656
VisitStationaryFreqs_0_2,0.0139150656
VisitStationaryFreqs_0_3,0.0139150656
VisitStationaryFreqs_0_4,0.0139150656
VisitStationaryFreqs_1_0,0.0139150656
VisitStationaryFreqs_1_1,0.9443397374
VisitStationaryFreqs_1_2,0.0139150656
VisitStationaryFreqs_1_3,0.0139150656
VisitStationaryFreqs_1_4,0.0139150656
VisitStationaryFreqs_2_0,0.0139150656
VisitStationaryFreqs_2_1,0.0139150656
VisitStationaryFreqs_2_2,0.9443397374
VisitStationaryFreqs_2_3,0.0139150656
VisitStationaryFreqs_2_4,0.0139150656
VisitStationaryFreqs_3_0,0.0139150656
VisitStationaryFreqs_3_1,0.0139150656
VisitStationaryFreqs_3_2,0.0139150656
VisitStationaryFreqs_3_3,0.9443397374
VisitStationaryFreqs_3_4,0.0139150656
VisitStationaryFreqs_4_0,0.0139150656
VisitStationaryFreqs_4_1,0.0139150656
VisitStationaryFreqs_4_2,0.0139150656
VisitStationaryFreqs_4_3,0.0139150656
VisitStationaryFreqs_4_4,0.9443397374
VisitApproxInfect_0_0,1.5604e-06
VisitApproxInfect_0_1,2.3e-08
VisitApproxInfect_0_2,2.3e-08
VisitApproxInfect_0_3,2.3e-08
VisitApproxInfect_0_4,2.3e-08
VisitApproxInfect_1_0,2.3e-08
VisitApproxInfect_1_1,1.5604e-06
VisitApproxInfect_1_2,2.3e-08
VisitApproxInfect_1_3,2.3e-08
VisitApproxInfect_1_4,2.3e-08
VisitApproxInfect_2_0,2.3e-08
VisitApproxInfect_2_1,2.3e-08
VisitApproxInfect_2_2,1.5604e-06
VisitApproxInfect_2_3,2.3e-08
VisitApproxInfect_2_4,2.3e-08
VisitApproxInfect_3_0,2.3e-08
VisitApproxInfect_3_1,2.3e-08
VisitApproxInfect_3_2,2.3e-08
VisitApproxInfect_3_3,1.5604e-06
VisitApproxInfect_3_4,2.3e-08
VisitApproxInfect_4_0,2.3e-08
VisitApproxInfect_4_1,2.3e-08
VisitApproxInfect_4_2,2.3e-08
VisitApproxInfect_4_3,2.3e-08
VisitApproxInfect_4_4,1.5604e-06
StartState_0,2
StartState_1,2
actual_sim_time_0,17.8139933217
SampleCount_0,1.0
SampleCount_1,1.0
SampleCount_2,9.0
SampleCount_3,0.0
SampleCount_4,0.0
total_sampled_0,11.0
num_sampled_per_capita_0,3.2125e-06
num_sampled_per_capita_1,3.2125e-06
num_sampled_per_capita_2,2.89128e-05
num_sampled_per_capita_3,0.0
num_sampled_per_capita_4,0.0
Prevalence_0,0.0
Prevalence_1,13.0
Prevalence_2,19.0
Prevalence_3,0.0
Prevalence_4,0.0
per_capita_prevalence_at_t_0,0.0
per_capita_prevalence_at_t_1,4.17629e-05
per_capita_prevalence_at_t_2,6.10381e-05
per_capita_prevalence_at_t_3,0.0
per_capita_prevalence_at_t_4,0.0
final_Susceptible_0_0_0,311276.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,311260.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,311209.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
final_Susceptible_3_0_0,0.0
final_Susceptible_3_1_0,0.0
final_Susceptible_3_2_0,0.0
final_Susceptible_3_3_0,311276.0
final_Susceptible_3_4_0,0.0
final_Susceptible_4_0_0,0.0
final_Susceptible_4_1_0,0.0
final_Susceptible_4_2_0,0.0
final_Susceptible_4_3_0,0.0
final_Susceptible_4_4_0,311280.0
final_Contagious_0_0_0,0.0
final_Contagious_0_1_0,0.0
final_Contagious_0_2_0,0.0
final_Contagious_0_3_0,0.0
final_Contagious_0_4_0,0.0
final_Contagious_1_0_0,0.0
final_Contagious_1_1_0,13.0
final_Contagious_1_2_0,0.0
final_Contagious_1_3_0,0.0
final_Contagious_1_4_0,0.0
final_Contagious_2_0_0,0.0
final_Contagious_2_1_0,0.0
final_Contagious_2_2_0,18.0
final_Contagious_2_3_0,0.0
final_Contagious_2_4_0,0.0
final_Contagious_3_0_0,0.0
final_Contagious_3_1_0,0.0
final_Contagious_3_2_0,1.0
final_Contagious_3_3_0,0.0
final_Contagious_3_4_0,0.0
final_Contagious_4_0_0,0.0
final_Contagious_4_1_0,0.0
final_Contagious_4_2_0,0.0
final_Contagious_4_3_0,0.0
final_Contagious_4_4_0,0.0
final_Recovered_0_0_0,5.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_0_3_0,0.0
final_Recovered_0_4_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,8.0
final_Recovered_1_2_0,0.0
final_Recovered_1_3_0,0.0
final_Recovered_1_4_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,55.0
final_Recovered_2_3_0,0.0
final_Recovered_2_4_0,0.0
final_Recovered_3_0_0,0.0
final_Recovered_3_1_0,0.0
final_Recovered_3_2_0,0.0
final_Recovered_3_3_0,4.0
final_Recovered_3_4_0,0.0
final_Recovered_4_0_0,0.0
final_Recovered_4_1_0,0.0
final_Recovered_4_2_0,0.0
final_Recovered_4_3_0,0.0
final_Recovered_4_4_0,1.0
most_recent_tip_age_0,0.2047172149
log_R0_0,0.3354517449
log_R0_1,0.3354517449
log_R0_2,0.3354517449
log_R0_3,0.3354517449
log_R0_4,0.3354517449
log_Sample_0,-2.7169594311
log_Sample_1,-2.7169594311
log_Sample_2,-2.7169594311
log_Sample_3,-2.7169594311
log_Sample_4,-2.7169594311
log_Recover_0,-1.1983436159
log_Recover_1,-1.1983436159
log_Recover_2,-1.1983436159
log_Recover_3,-1.1983436159
log_Recover_4,-1.1983436159
log_VisitDepart_0_0,-5.3243419153
log_VisitDepart_0_1,-5.3243419153
log_VisitDepart_0_2,-5.3243419153
log_VisitDepart_0_3,-5.3243419153
log_VisitDepart_0_4,-5.3243419153
log_VisitDepart_1_0,-5.3243419153
log_VisitDepart_1_1,-5.3243419153
log_VisitDepart_1_2,-5.3243419153
log_VisitDepart_1_3,-5.3243419153
log_VisitDepart_1_4,-5.3243419153
log_VisitDepart_2_0,-5.3243419153
log_VisitDepart_2_1,-5.3243419153
log_VisitDepart_2_2,-5.3243419153
log_VisitDepart_2_3,-5.3243419153
log_VisitDepart_2_4,-5.3243419153
log_VisitDepart_3_0,-5.3243419153
log_VisitDepart_3_1,-5.3243419153
log_VisitDepart_3_2,-5.3243419153
log_VisitDepart_3_3,-5.3243419153
log_VisitDepart_3_4,-5.3243419153
log_VisitDepart_4_0,-5.3243419153
log_VisitDepart_4_1,-5.3243419153
log_VisitDepart_4_2,-5.3243419153
log_VisitDepart_4_3,-5.3243419153
log_VisitDepart_4_4,-5.3243419153
log_VisitReturn_0_0,-1.106828035
log_VisitReturn_0_1,-1.106828035
log_VisitReturn_0_2,-1.106828035
log_VisitReturn_0_3,-1.106828035
log_VisitReturn_0_4,-1.106828035
log_VisitReturn_1_0,-1.106828035
log_VisitReturn_1_1,-1.106828035
log_VisitReturn_1_2,-1.106828035
log_VisitReturn_1_3,-1.106828035
log_VisitReturn_1_4,-1.106828035
log_VisitReturn_2_0,-1.106828035
log_VisitReturn_2_1,-1.106828035
log_VisitReturn_2_2,-1.106828035
log_VisitReturn_2_3,-1.106828035
log_VisitReturn_2_4,-1.106828035
log_VisitReturn_3_0,-1.106828035
log_VisitReturn_3_1,-1.106828035
log_VisitReturn_3_2,-1.106828035
log_VisitReturn_3_3,-1.106828035
log_VisitReturn_3_4,-1.106828035
log_VisitReturn_4_0,-1.106828035
log_VisitReturn_4_1,-1.106828035
log_VisitReturn_4_2,-1.106828035
log_VisitReturn_4_3,-1.106828035
log_VisitReturn_4_4,-1.106828035
log_Infect_0,-13.3133001716
log_Infect_1,-13.3133001716
log_Infect_2,-13.3133001716
log_Infect_3,-13.3133001716
log_Infect_4,-13.3133001716
