Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
2090	-786.0696	-1007.07	221.0007	0.01842597	0.127057	0.000299226	0.000299226	0.000306037	0.000306037	0.000297236	0.000297236	0.000302362	0.000302362	0.000787712	0.000787712	0.336925	0.000808583	0.000808583	0.000785331	0.000785331	0.000798873	0.000798873	0.000424895	0.000424895	0.000426446	0.000426446	0.185875	0.00042361	0.00042361	0.000430915	0.000430915	0.000496461	0.000496461	0.000498275	0.000498275	0.000509616	0.000509616	0.210937	0.000503496	0.000503496	0.00051319	0.00051319	0.000515065	0.000515065	0.000526788	0.000526788	0.000511639	0.000511639	0.221805	0.000631517	0.000999052	0.00329786	0.000327361	0.00205738	0.00627554	0.0098917	0.0319257	0.00326293	0.0201591	1.2863	3.39854	1.83319	2.14196	2.21413	1.2863	3.39854	1.83319	2.14196	2.21413	0.129467	0.343286	0.189287	0.214953	0.225938
2100	-791.362	-1010.404	219.042	0.0374438	0.144319	0.000704231	0.000704231	0.000712998	0.000712998	0.000698234	0.000698234	0.000703677	0.000703677	0.00164904	0.00164904	0.340326	0.00167546	0.00167546	0.00164076	0.00164076	0.00165355	0.00165355	0.000850915	0.000850915	0.000853914	0.000853914	0.177797	0.000846643	0.000846643	0.000853242	0.000853242	0.000986853	0.000986853	0.000990331	0.000990331	0.00100266	0.00100266	0.201931	0.000989552	0.000989552	0.00142154	0.00142154	0.00142655	0.00142655	0.00144431	0.00144431	0.00141441	0.00141441	0.293145	0.000737353	0.00109239	0.00235097	0.000231608	0.00101285	0.00731956	0.0108059	0.0229696	0.00231072	0.0100269	1.48835	3.49745	1.8047	2.09301	3.01494	1.48835	3.49745	1.8047	2.09301	3.01494	0.149957	0.353564	0.184606	0.20987	0.304558
2110	-783.0242	-1002.753	219.7288	0.0217826	0.142436	0.000398898	0.000398898	0.000407701	0.000407701	0.000396252	0.000396252	0.000398619	0.000398619	0.000898569	0.000898569	0.324805	0.000924034	0.000924034	0.000898085	0.000898085	0.000903451	0.000903451	0.000424283	0.000424283	0.000426886	0.000426886	0.15675	0.000424055	0.000424055	0.000426588	0.000426588	0.000591709	0.000591709	0.000595339	0.000595339	0.000608478	0.000608478	0.212466	0.000594924	0.000594924	0.000739454	0.000739454	0.00074399	0.00074399	0.000760409	0.000760409	0.000739056	0.000739056	0.267104	0.00053251	0.0011492	0.00338148	0.000478397	0.00107866	0.0052969	0.0113615	0.0327088	0.0047612	0.0106715	1.44837	3.28266	1.54999	2.16163	2.70138	1.44837	3.28266	1.54999	2.16163	2.70138	0.145639	0.332054	0.160154	0.217247	0.27307
2120	-791.728	-1008.014	216.2864	0.02343272	0.132951	0.000406192	0.000406192	0.000410935	0.000410935	0.000397736	0.000397736	0.000405006	0.000405006	0.000841808	0.000841808	0.285886	0.000867491	0.000867491	0.000839629	0.000839629	0.000854977	0.000854977	0.000594755	0.000594755	0.000605828	0.000605828	0.204343	0.000593216	0.000593216	0.000604059	0.000604059	0.000677401	0.000677401	0.000690012	0.000690012	0.000698068	0.000698068	0.225263	0.000687998	0.000687998	0.000741051	0.000741051	0.000754847	0.000754847	0.00076366	0.00076366	0.000739133	0.000739133	0.250934	0.000463164	0.00233348	0.00352828	0.000203154	0.00203477	0.00461029	0.0228027	0.0340804	0.00202742	0.0199419	1.35513	2.86071	2.02115	2.302	2.51831	1.35513	2.86071	2.02115	2.302	2.51831	0.13619	0.292694	0.209139	0.23077	0.256931
2130	-796.5692	-1019.267	222.6979	0.02265036	0.13039	0.000358849	0.000358849	0.000369299	0.000369299	0.000355494	0.000355494	0.000360846	0.000360846	0.000982359	0.000982359	0.322156	0.000960434	0.000960434	0.000924531	0.000924531	0.000938449	0.000938449	0.000624207	0.000624207	0.000593007	0.000593007	0.210664	0.000587463	0.000587463	0.000596306	0.000596306	0.000588809	0.000588809	0.000559378	0.000559378	0.000575668	0.000575668	0.191289	0.00056249	0.00056249	0.000692737	0.000692737	0.000658112	0.000658112	0.000677276	0.000677276	0.000651959	0.000651959	0.228441	0.00647888	0.0011567	0.00410241	0.000210939	0.00171947	0.0608466	0.0114347	0.0394075	0.00210495	0.016904	1.25295	3.25853	2.07052	1.95311	2.29784	1.25295	3.25853	2.07052	1.95311	2.29784	0.133279	0.329767	0.215466	0.195862	0.233801
2140	-790.9639	-1009.83	218.8657	0.02637966	0.130126	0.000442381	0.000442381	0.000449845	0.000449845	0.000439228	0.000439228	0.000449436	0.000449436	0.00121614	0.00121614	0.360445	0.00124135	0.00124135	0.00121205	0.00121205	0.00124022	0.00124022	0.000655727	0.000655727	0.000658214	0.000658214	0.197626	0.000653522	0.000653522	0.000668711	0.000668711	0.000684563	0.000684563	0.000687159	0.000687159	0.000698754	0.000698754	0.201447	0.000698118	0.000698118	0.000749052	0.000749052	0.000751892	0.000751892	0.000764579	0.000764579	0.000746534	0.000746534	0.225547	0.000609703	0.000991279	0.00269531	0.000271522	0.00260194	0.00606008	0.00981549	0.0262457	0.00270787	0.0253596	1.32841	3.66577	1.97653	2.06345	2.25784	1.32841	3.66577	1.97653	2.06345	2.25784	0.133687	0.370264	0.202898	0.206985	0.231571
2150	-787.3141	-1006.111	218.7971	0.03175816	0.146679	0.000604726	0.000604726	0.000613098	0.000613098	0.000599673	0.000599673	0.000605755	0.000605755	0.00134333	0.00134333	0.329467	0.00136951	0.00136951	0.00133952	0.00133952	0.0013531	0.0013531	0.000616837	0.000616837	0.000620269	0.000620269	0.153381	0.000615087	0.000615087	0.000621325	0.000621325	0.000842862	0.000842862	0.000847552	0.000847552	0.000859286	0.000859286	0.204994	0.000848994	0.000848994	0.000961188	0.000961188	0.000966536	0.000966536	0.000979918	0.000979918	0.00095846	0.00095846	0.236143	0.000579299	0.0011389	0.00253917	0.000293867	0.00131102	0.00575962	0.0112607	0.0247629	0.00293006	0.0129406	1.50617	3.36441	1.54489	2.11097	2.40732	1.50617	3.36441	1.54489	2.11097	2.40732	0.151525	0.340278	0.158328	0.211791	0.243875
2160	-792.533	-1009.468	216.9352	0.03702684	0.123207	0.000594437	0.000594437	0.000596468	0.000596468	0.000589867	0.000589867	0.00060098	0.00060098	0.00158584	0.00158584	0.33121	0.00159734	0.00159734	0.00157966	0.00157966	0.00160943	0.00160943	0.00102191	0.00102191	0.00102582	0.00102582	0.214161	0.00101793	0.00101793	0.00103711	0.00103711	0.00105132	0.00105132	0.00105534	0.00105534	0.00105895	0.00105895	0.217886	0.00106696	0.00106696	0.000964623	0.000964623	0.000968312	0.000968312	0.000971621	0.000971621	0.000960868	0.000960868	0.203684	0.000663114	0.00104806	0.00139343	0.000271229	0.00216034	0.00658746	0.0103719	0.0137428	0.00270495	0.0211465	1.27102	3.40378	2.19339	2.25652	2.07043	1.27102	3.40378	2.19339	2.25652	2.07043	0.127971	0.343955	0.222366	0.226352	0.211415
2170	-791.3822	-1006.337	214.9552	0.0263248	0.126437	0.000433179	0.000433179	0.000428415	0.000428415	0.000425054	0.000425054	0.000431991	0.000431991	0.000965566	0.000965566	0.289637	0.000968082	0.000968082	0.000960487	0.000960487	0.000976162	0.000976162	0.000671337	0.000671337	0.000680571	0.000680571	0.199163	0.000667806	0.000667806	0.000678704	0.000678704	0.000706822	0.000706822	0.000716544	0.000716544	0.000708664	0.000708664	0.208046	0.000714578	0.000714578	0.000818766	0.000818766	0.000830028	0.000830028	0.000820899	0.000820899	0.000814459	0.000814459	0.244928	0.000792229	0.00217858	0.00105481	0.000262002	0.00189826	0.00786002	0.0213213	0.010438	0.00261317	0.018629	1.28835	2.91125	2.02413	2.13112	2.46864	1.28835	2.91125	2.02413	2.13112	2.46864	0.129874	0.297377	0.20456	0.213739	0.251496
2180	-781.9067	-1002.931	221.0246	0.02531726	0.13163	0.000430452	0.000430452	0.000431512	0.000431512	0.000425427	0.000425427	0.000430295	0.000430295	0.000996826	0.000996826	0.309216	0.00100645	0.00100645	0.000992261	0.000992261	0.00100362	0.00100362	0.000614579	0.000614579	0.00061899	0.00061899	0.191112	0.000611764	0.000611764	0.000618765	0.000618765	0.00070327	0.00070327	0.000708317	0.000708317	0.000710062	0.000710062	0.215608	0.00070806	0.00070806	0.000845581	0.000845581	0.00085165	0.00085165	0.000853748	0.000853748	0.000841708	0.000841708	0.262204	0.000717483	0.00144032	0.00169021	0.000256176	0.00140341	0.00712372	0.0141987	0.0166211	0.00255521	0.0138399	1.34087	3.12743	1.92817	2.20643	2.65292	1.34087	3.12743	1.92817	2.20643	2.65292	0.135066	0.317214	0.196041	0.221267	0.26899
2190	-787.8353	-1006.054	218.2188	0.03278158	0.13744	0.000589018	0.000589018	0.000593093	0.000593093	0.000580506	0.000580506	0.000585429	0.000585429	0.00133956	0.00133956	0.319849	0.00136444	0.00136444	0.00133548	0.00133548	0.00134681	0.00134681	0.000855055	0.000855055	0.000864955	0.000864955	0.205576	0.000852455	0.000852455	0.000859685	0.000859685	0.000820195	0.000820195	0.000829691	0.000829691	0.000835431	0.000835431	0.19301	0.000824635	0.000824635	0.00105215	0.00105215	0.00106433	0.00106433	0.00107169	0.00107169	0.00104895	0.00104895	0.249693	0.000706506	0.00187248	0.00257732	0.000400238	0.00125176	0.0070155	0.0183807	0.0251257	0.00398642	0.0123629	1.41102	3.24611	2.07203	1.98756	2.54964	1.41102	3.24611	2.07203	1.98756	2.54964	0.142136	0.330622	0.21244	0.199629	0.258167
2200	-789.3281	-1009.337	220.0093	0.02120077	0.138112	0.000375336	0.000375336	0.000395603	0.000395603	0.000373311	0.000373311	0.000378472	0.000378472	0.000957927	0.000957927	0.355129	0.00101343	0.00101343	0.000956321	0.000956321	0.000969543	0.000969543	0.000383761	0.000383761	0.000385196	0.000385196	0.149953	0.000383118	0.000383118	0.000388415	0.000388415	0.00057301	0.00057301	0.000575153	0.000575153	0.000606209	0.000606209	0.211283	0.000579958	0.000579958	0.00065082	0.00065082	0.000653254	0.000653254	0.000688528	0.000688528	0.000649729	0.000649729	0.243292	0.000396375	0.000771847	0.00621329	0.000228092	0.00161385	0.0039481	0.00765935	0.0584983	0.00227573	0.0158822	1.40546	3.60042	1.44239	2.15369	2.44614	1.40546	3.60042	1.44239	2.15369	2.44614	0.141157	0.362923	0.153034	0.215952	0.248577
2210	-790.6805	-1006.354	215.6738	0.0188042	0.136252	0.000330872	0.000330872	0.000337584	0.000337584	0.000326298	0.000326298	0.000327617	0.000327617	0.000732236	0.000732236	0.30985	0.000757324	0.000757324	0.000732006	0.000732006	0.000734964	0.000734964	0.000369377	0.000369377	0.000374438	0.000374438	0.159475	0.000369262	0.000369262	0.000370754	0.000370754	0.0004552	0.0004552	0.000461436	0.000461436	0.000470796	0.000470796	0.189958	0.000456896	0.000456896	0.000678256	0.000678256	0.000687547	0.000687547	0.000701494	0.000701494	0.000678043	0.000678043	0.284184	0.000417761	0.00179346	0.00385827	0.000386249	0.000791926	0.00416023	0.0176186	0.0371494	0.00384763	0.00785704	1.38285	3.10224	1.56493	1.92853	2.87354	1.38285	3.10224	1.56493	1.92853	2.87354	0.138896	0.315763	0.162442	0.193646	0.289674
2220	-784.7457	-1004.698	219.9525	0.03550504	0.136366	0.000632092	0.000632092	0.000643737	0.000643737	0.000624017	0.000624017	0.000630146	0.000630146	0.0013765	0.0013765	0.301334	0.00141213	0.00141213	0.00136888	0.00136888	0.00138232	0.00138232	0.000786073	0.000786073	0.000791836	0.000791836	0.175252	0.000781721	0.000781721	0.000789399	0.000789399	0.000953866	0.000953866	0.00096086	0.00096086	0.000978562	0.000978562	0.206147	0.000957903	0.000957903	0.00119878	0.00119878	0.00120756	0.00120756	0.00122981	0.00122981	0.00119214	0.00119214	0.26162	0.000909532	0.00164935	0.00352213	0.00035083	0.00133655	0.00901334	0.0162259	0.034023	0.00349603	0.0131892	1.40112	3.07357	1.75522	2.12988	2.67674	1.40112	3.07357	1.75522	2.12988	2.67674	0.141426	0.312413	0.18155	0.213849	0.271277
2230	-784.4152	-1007.026	222.6105	0.02278507	0.138782	0.000409682	0.000409682	0.000411062	0.000411062	0.000403745	0.000403745	0.00040983	0.00040983	0.000895799	0.000895799	0.311302	0.00091036	0.00091036	0.000894156	0.000894156	0.000907631	0.000907631	0.000514486	0.000514486	0.000521092	0.000521092	0.179393	0.000513542	0.000513542	0.000521281	0.000521281	0.000640119	0.000640119	0.000648339	0.000648339	0.000650523	0.000650523	0.219226	0.000648573	0.000648573	0.000778518	0.000778518	0.000788516	0.000788516	0.000791173	0.000791173	0.00077709	0.00077709	0.270643	0.00059191	0.00188369	0.00222695	0.000407411	0.00192052	0.00588427	0.0184886	0.0217844	0.00405758	0.0188433	1.41183	3.12671	1.79577	2.23428	2.71735	1.41183	3.12671	1.79577	2.23428	2.71735	0.142051	0.318518	0.183534	0.224402	0.276914
2240	-793.8676	-1012.782	218.9148	0.02847247	0.138942	0.000512843	0.000512843	0.000520612	0.000520612	0.000504403	0.000504403	0.000512211	0.000512211	0.00111254	0.00111254	0.305988	0.00113793	0.00113793	0.0011025	0.0011025	0.00111956	0.00111956	0.000702951	0.000702951	0.000708264	0.000708264	0.196266	0.000696608	0.000696608	0.000707391	0.000707391	0.000738476	0.000738476	0.000744059	0.000744059	0.000755329	0.000755329	0.199765	0.000743141	0.000743141	0.00103081	0.00103081	0.0010386	0.0010386	0.00105434	0.00105434	0.00102151	0.00102151	0.283162	0.00112713	0.00189157	0.00343501	0.000214599	0.00176593	0.0111457	0.0185645	0.0332094	0.00214139	0.0173529	1.4142	3.09108	1.95309	2.05179	2.86403	1.4142	3.09108	1.95309	2.05179	2.86403	0.143042	0.314933	0.201896	0.205727	0.291452
2250	-787.0458	-1004.415	217.3692	0.02981514	0.135422	0.000522844	0.000522844	0.000524967	0.000524967	0.000518376	0.000518376	0.000520341	0.000520341	0.0012588	0.0012588	0.329346	0.0012703	0.0012703	0.00125435	0.00125435	0.0012591	0.0012591	0.000813931	0.000813931	0.000818044	0.000818044	0.213818	0.000811053	0.000811053	0.000814128	0.000814128	0.000828355	0.000828355	0.00083254	0.00083254	0.000835921	0.000835921	0.214875	0.000828555	0.000828555	0.00110476	0.00110476	0.00111034	0.00111034	0.00111485	0.00111485	0.00110085	0.00110085	0.28766	0.000710196	0.00121907	0.0016301	0.000354124	0.00073458	0.00705188	0.0120438	0.0160395	0.00352874	0.00729223	1.386	3.35379	2.16854	2.20697	2.94338	1.386	3.35379	2.16854	2.20697	2.94338	0.139596	0.339431	0.220332	0.221526	0.296522
2260	-790.3898	-1006.297	215.9068	0.02138601	0.152225	0.000417939	0.000417939	0.000426175	0.000426175	0.000416115	0.000416115	0.000419968	0.000419968	0.000933963	0.000933963	0.343637	0.000957202	0.000957202	0.000934605	0.000934605	0.00094326	0.00094326	0.000517659	0.000517659	0.000520287	0.000520287	0.194218	0.000518015	0.000518015	0.000522812	0.000522812	0.000614083	0.000614083	0.0006172	0.0006172	0.000629363	0.000629363	0.224956	0.000620196	0.000620196	0.000683924	0.000683924	0.000687396	0.000687396	0.000700942	0.000700942	0.000684395	0.000684395	0.252861	0.000382494	0.000892068	0.00288027	0.000451581	0.00138174	0.00381037	0.00884181	0.0279964	0.00449551	0.0136291	1.54959	3.48042	1.92906	2.28839	2.54865	1.54959	3.48042	1.92906	2.28839	2.54865	0.155585	0.351175	0.198376	0.229918	0.258374
2270	-782.5953	-1006.03	223.4346	0.01936922	0.131913	0.000327752	0.000327752	0.000332332	0.000332332	0.000324667	0.000324667	0.000325534	0.000325534	0.000793462	0.000793462	0.323408	0.000809645	0.000809645	0.000790971	0.000790971	0.000793083	0.000793083	0.000442097	0.000442097	0.000444897	0.000444897	0.182713	0.00044071	0.00044071	0.000441886	0.000441886	0.000591232	0.000591232	0.000594976	0.000594976	0.00060329	0.00060329	0.238713	0.000590949	0.000590949	0.000781262	0.000781262	0.00078621	0.00078621	0.000797196	0.000797196	0.00077881	0.00077881	0.316281	0.000460788	0.00109703	0.0025097	0.000145439	0.000412792	0.00458675	0.0108512	0.0244826	0.00145228	0.00411095	1.33901	3.26218	1.8176	2.43074	3.21202	1.33901	3.26218	1.8176	2.43074	3.21202	0.134533	0.329783	0.186252	0.243474	0.322567
2280	-784.0745	-1005.036	220.9618	0.03043419	0.129204	0.000511555	0.000511555	0.000514437	0.000514437	0.000506314	0.000506314	0.000508322	0.000508322	0.00122357	0.00122357	0.31467	0.00124162	0.00124162	0.00122202	0.00122202	0.00122686	0.00122686	0.000723554	0.000723554	0.000730118	0.000730118	0.187128	0.000722638	0.000722638	0.000725503	0.000725503	0.000816437	0.000816437	0.000823843	0.000823843	0.000828484	0.000828484	0.207815	0.000818636	0.000818636	0.00104024	0.00104024	0.00104968	0.00104968	0.00105559	0.00105559	0.00103893	0.00103893	0.265833	0.000591	0.00150351	0.00207536	0.000463555	0.000861918	0.00587528	0.0148124	0.0203316	0.00461416	0.00854552	1.32477	3.1974	1.89078	2.1335	2.71835	1.32477	3.1974	1.89078	2.1335	2.71835	0.133285	0.324498	0.192932	0.21439	0.274202
2290	-787.8523	-1004.889	217.0364	0.0176628	0.127401	0.000288092	0.000288092	0.000293317	0.000293317	0.000284848	0.000284848	0.000287286	0.000287286	0.00069716	0.00069716	0.312085	0.000714147	0.000714147	0.000693527	0.000693527	0.000699465	0.000699465	0.000418899	0.000418899	0.000421462	0.000421462	0.190922	0.000416716	0.000416716	0.000420283	0.000420283	0.000538217	0.000538217	0.00054151	0.00054151	0.000551332	0.000551332	0.238221	0.000539996	0.000539996	0.000609611	0.000609611	0.000613341	0.000613341	0.000624464	0.000624464	0.000606434	0.000606434	0.27213	0.000707989	0.00132417	0.00316184	0.000183161	0.00104087	0.00703012	0.0130687	0.0306493	0.00182826	0.0103014	1.2878	3.13545	1.88398	2.42061	2.74169	1.2878	3.13545	1.88398	2.42061	2.74169	0.129708	0.317694	0.194276	0.242563	0.277038
2300	-788.2233	-1006.482	218.2585	0.03625783	0.12993	0.000615944	0.000615944	0.000613708	0.000613708	0.000608771	0.000608771	0.00061191	0.00061191	0.00146036	0.00146036	0.313034	0.00146677	0.00146677	0.00145497	0.00145497	0.00146247	0.00146247	0.000961094	0.000961094	0.000968829	0.000968829	0.205266	0.000957546	0.000957546	0.000962483	0.000962483	0.000953116	0.000953116	0.000960787	0.000960787	0.000957298	0.000957298	0.201924	0.000954494	0.000954494	0.00133311	0.00133311	0.00134384	0.00134384	0.00133896	0.00133896	0.00132819	0.00132819	0.283885	0.00060683	0.00141649	0.00104825	0.000235368	0.000752237	0.0060317	0.0139671	0.0103738	0.00234815	0.00746621	1.34005	3.20274	2.10779	2.09029	2.92366	1.34005	3.20274	2.10779	2.09029	2.92366	0.134831	0.324723	0.212966	0.209576	0.294573
2310	-784.8923	-1009.147	224.2545	0.02592728	0.117401	0.000391781	0.000391781	0.000400203	0.000400203	0.000388404	0.000388404	0.000394138	0.000394138	0.00106841	0.00106841	0.322078	0.00109465	0.00109465	0.00106238	0.00106238	0.00107806	0.00107806	0.00065264	0.00065264	0.000654593	0.000654593	0.200971	0.000648951	0.000648951	0.000658531	0.000658531	0.000691911	0.000691911	0.000693981	0.000693981	0.0007089	0.0007089	0.206782	0.000698156	0.000698156	0.00071366	0.00071366	0.000715795	0.000715795	0.000731183	0.000731183	0.000709626	0.000709626	0.21643	0.000890455	0.00119227	0.00336774	0.000320166	0.00180114	0.00882596	0.0117822	0.0325802	0.00319144	0.0176927	1.19462	3.26755	1.99598	2.11608	2.1826	1.19462	3.26755	1.99598	2.11608	2.1826	0.12055	0.330685	0.2062	0.212368	0.222171
2320	-792.1655	-1006.808	214.642	0.02944075	0.127374	0.000487943	0.000487943	0.000485103	0.000485103	0.000478914	0.000478914	0.000485711	0.000485711	0.0010832	0.0010832	0.288619	0.00108799	0.00108799	0.00107411	0.00107411	0.00108936	0.00108936	0.000682652	0.000682652	0.000689685	0.000689685	0.180834	0.000676924	0.000676924	0.00068653	0.00068653	0.00086048	0.00086048	0.000869346	0.000869346	0.000864286	0.000864286	0.225032	0.000865369	0.000865369	0.00098039	0.00098039	0.000990491	0.000990491	0.000984725	0.000984725	0.000972163	0.000972163	0.260029	0.00118787	0.00223038	0.00163535	0.000338756	0.00176271	0.0117392	0.0218172	0.0160903	0.00337612	0.0173218	1.29697	2.90886	1.83321	2.31075	2.63276	1.29697	2.90886	1.83321	2.31075	2.63276	0.131249	0.297288	0.186305	0.231951	0.267885
2330	-791.0981	-1007.591	216.493	0.02265392	0.121328	0.000350456	0.000350456	0.000357259	0.000357259	0.000346216	0.000346216	0.000349398	0.000349398	0.000885677	0.000885677	0.304747	0.000900108	0.000900108	0.000872284	0.000872284	0.000880303	0.000880303	0.000485077	0.000485077	0.000483593	0.000483593	0.170147	0.000477742	0.000477742	0.000482134	0.000482134	0.000578297	0.000578297	0.000576527	0.000576527	0.000587719	0.000587719	0.196575	0.000574787	0.000574787	0.000761678	0.000761678	0.000759346	0.000759346	0.000774087	0.000774087	0.000750159	0.000750159	0.26129	0.00203109	0.0017188	0.00369346	0.000488135	0.00141195	0.0199066	0.0168976	0.035619	0.00485764	0.0139229	1.21669	3.06542	1.6789	2.00154	2.63624	1.21669	3.06542	1.6789	2.00154	2.63624	0.124134	0.311824	0.174004	0.201209	0.26738
2340	-794.7744	-1008.326	213.5511	0.02376337	0.140412	0.000435426	0.000435426	0.000445359	0.000445359	0.000427043	0.000427043	0.000430635	0.000430635	0.000812215	0.000812215	0.272053	0.000846668	0.000846668	0.000811847	0.000811847	0.000818677	0.000818677	0.00054528	0.00054528	0.000555732	0.000555732	0.186809	0.000545033	0.000545033	0.000549618	0.000549618	0.000647208	0.000647208	0.000659613	0.000659613	0.000674662	0.000674662	0.21261	0.000652357	0.000652357	0.000761687	0.000761687	0.000776287	0.000776287	0.000793997	0.000793997	0.000761342	0.000761342	0.252322	0.000267277	0.00218917	0.00452051	0.000221862	0.00106497	0.00266565	0.0214227	0.0432499	0.00221371	0.0105375	1.43447	2.72705	1.83081	2.17303	2.5574	1.43447	2.72705	1.83081	2.17303	2.5574	0.143889	0.278632	0.191201	0.217878	0.258509
2350	-793.8212	-1008.052	214.2308	0.01221652	0.152992	0.000238081	0.000238081	0.000238818	0.000238818	0.000236488	0.000236488	0.000238785	0.000238785	0.000524444	0.000524444	0.34148	0.000529545	0.000529545	0.000524379	0.000524379	0.000529471	0.000529471	0.000343701	0.000343701	0.000345973	0.000345973	0.224486	0.000343658	0.000343658	0.000346996	0.000346996	0.000360594	0.000360594	0.000362977	0.000362977	0.000364101	0.000364101	0.233222	0.000364051	0.000364051	0.000414102	0.000414102	0.000416839	0.000416839	0.000418129	0.000418129	0.000414051	0.000414051	0.27043	0.000375776	0.0010392	0.00135192	0.000363324	0.0013379	0.00374369	0.0102851	0.0133389	0.00362009	0.0132024	1.54304	3.42147	2.2423	2.35251	2.7016	1.54304	3.42147	2.2423	2.35251	2.7016	0.154896	0.345695	0.227246	0.236125	0.273756
2360	-786.0595	-1006.905	220.8451	0.03221479	0.13311	0.000557448	0.000557448	0.000557798	0.000557798	0.000552932	0.000552932	0.000558379	0.000558379	0.00134856	0.00134856	0.326204	0.00135815	0.00135815	0.0013463	0.0013463	0.00135956	0.00135956	0.000758299	0.000758299	0.000763215	0.000763215	0.183541	0.000757032	0.000757032	0.000764489	0.000764489	0.000844168	0.000844168	0.000849641	0.000849641	0.000850175	0.000850175	0.202543	0.000851059	0.000851059	0.00112643	0.00112643	0.00113373	0.00113373	0.00113444	0.00113444	0.00112455	0.00112455	0.272928	0.000397641	0.00104854	0.00111202	0.000229906	0.00121718	0.00396066	0.0103766	0.0109979	0.00229379	0.0120254	1.36996	3.33565	1.87565	2.08805	2.78622	1.36996	3.33565	1.87565	2.08805	2.78622	0.137563	0.337029	0.189627	0.209333	0.281967
2370	-793.5818	-1010.267	216.6853	0.02256716	0.135152	0.000396136	0.000396136	0.000395982	0.000395982	0.000388199	0.000388199	0.000392871	0.000392871	0.000786145	0.000786145	0.276647	0.000798099	0.000798099	0.000782414	0.000782414	0.000791829	0.000791829	0.00057459	0.00057459	0.000583554	0.000583554	0.202121	0.000571862	0.000571862	0.000578744	0.000578744	0.000578499	0.000578499	0.000587525	0.000587525	0.000587296	0.000587296	0.199497	0.000582682	0.000582682	0.000819864	0.000819864	0.000832656	0.000832656	0.000832331	0.000832331	0.000815972	0.000815972	0.286135	0.000910291	0.00248472	0.00244475	0.000431338	0.0016399	0.00902079	0.0242448	0.0238641	0.00429486	0.0161345	1.37025	2.76172	2.01853	2.03227	2.88018	1.37025	2.76172	2.01853	2.03227	2.88018	0.138298	0.282964	0.206739	0.204169	0.292736
2380	-799.1308	-1009.344	210.2134	0.02450823	0.138472	0.000434442	0.000434442	0.000450063	0.000450063	0.00043304	0.00043304	0.000439292	0.000439292	0.00111419	0.00111419	0.35443	0.00115311	0.00115311	0.00110949	0.00110949	0.00112551	0.00112551	0.000516613	0.000516613	0.000516102	0.000516102	0.170247	0.000514437	0.000514437	0.000521864	0.000521864	0.000750606	0.000750606	0.000749864	0.000749864	0.000776826	0.000776826	0.238002	0.000758236	0.000758236	0.000715668	0.000715668	0.000714961	0.000714961	0.000740668	0.000740668	0.000712654	0.000712654	0.2302	0.000664937	0.000565479	0.00418136	0.000241006	0.00168825	0.00660544	0.00562299	0.0401354	0.00240426	0.0166022	1.41014	3.61292	1.67519	2.43395	2.32066	1.41014	3.61292	1.67519	2.43395	2.32066	0.141986	0.363434	0.174385	0.244073	0.235968
2390	-787.6682	-1005.902	218.2338	0.0247766	0.152523	0.000485946	0.000485946	0.000494378	0.000494378	0.000483306	0.000483306	0.00048543	0.00048543	0.0010231	0.0010231	0.323202	0.00104422	0.00104422	0.00102084	0.00102084	0.00102532	0.00102532	0.000557359	0.000557359	0.000559166	0.000559166	0.179128	0.000556128	0.000556128	0.000558572	0.000558572	0.00070878	0.00070878	0.000711078	0.000711078	0.000723416	0.000723416	0.222691	0.000710322	0.000710322	0.000874827	0.000874827	0.000877662	0.000877662	0.000892891	0.000892891	0.000872894	0.000872894	0.276069	0.000689059	0.00101544	0.00276822	0.000466592	0.000908076	0.00684344	0.0100523	0.0269366	0.00464425	0.00899904	1.55328	3.28082	1.78732	2.27289	2.80536	1.55328	3.28082	1.78732	2.27289	2.80536	0.156421	0.331429	0.183591	0.228399	0.283106
