param,value
S0_0_0_0,132675
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,132675
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,132675
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,132675
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,132675
R0_0,7.6349027111
R0_1,7.6349027111
R0_2,7.6349027111
R0_3,7.6349027111
R0_4,7.6349027111
Sample_0,0.0129765797
Sample_1,0.0129765797
Sample_2,0.0129765797
Sample_3,0.0129765797
Sample_4,0.0129765797
Recover_0,0.1263008271
Recover_1,0.1263008271
Recover_2,0.1263008271
Recover_3,0.1263008271
Recover_4,0.1263008271
Stop_time_0,8.2664143272
Time_of_interest_0,139.1257055126
nSampled_tips_0,322
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,132675
Total_S0_1,132675
Total_S0_2,132675
Total_S0_3,132675
Total_S0_4,132675
Infect_0,8.0148e-06
Infect_1,8.0148e-06
Infect_2,8.0148e-06
Infect_3,8.0148e-06
Infect_4,8.0148e-06
VisitDepart_0_0,0.0038673474
VisitDepart_0_1,0.0038673474
VisitDepart_0_2,0.0038673474
VisitDepart_0_3,0.0038673474
VisitDepart_0_4,0.0038673474
VisitDepart_1_0,0.0038673474
VisitDepart_1_1,0.0038673474
VisitDepart_1_2,0.0038673474
VisitDepart_1_3,0.0038673474
VisitDepart_1_4,0.0038673474
VisitDepart_2_0,0.0038673474
VisitDepart_2_1,0.0038673474
VisitDepart_2_2,0.0038673474
VisitDepart_2_3,0.0038673474
VisitDepart_2_4,0.0038673474
VisitDepart_3_0,0.0038673474
VisitDepart_3_1,0.0038673474
VisitDepart_3_2,0.0038673474
VisitDepart_3_3,0.0038673474
VisitDepart_3_4,0.0038673474
VisitDepart_4_0,0.0038673474
VisitDepart_4_1,0.0038673474
VisitDepart_4_2,0.0038673474
VisitDepart_4_3,0.0038673474
VisitDepart_4_4,0.0038673474
VisitReturn_0_0,0.1013156793
VisitReturn_0_1,0.1013156793
VisitReturn_0_2,0.1013156793
VisitReturn_0_3,0.1013156793
VisitReturn_0_4,0.1013156793
VisitReturn_1_0,0.1013156793
VisitReturn_1_1,0.1013156793
VisitReturn_1_2,0.1013156793
VisitReturn_1_3,0.1013156793
VisitReturn_1_4,0.1013156793
VisitReturn_2_0,0.1013156793
VisitReturn_2_1,0.1013156793
VisitReturn_2_2,0.1013156793
VisitReturn_2_3,0.1013156793
VisitReturn_2_4,0.1013156793
VisitReturn_3_0,0.1013156793
VisitReturn_3_1,0.1013156793
VisitReturn_3_2,0.1013156793
VisitReturn_3_3,0.1013156793
VisitReturn_3_4,0.1013156793
VisitReturn_4_0,0.1013156793
VisitReturn_4_1,0.1013156793
VisitReturn_4_2,0.1013156793
VisitReturn_4_3,0.1013156793
VisitReturn_4_4,0.1013156793
VisitStationaryFreqs_0_0,0.8675396639
VisitStationaryFreqs_0_1,0.033115084
VisitStationaryFreqs_0_2,0.033115084
VisitStationaryFreqs_0_3,0.033115084
VisitStationaryFreqs_0_4,0.033115084
VisitStationaryFreqs_1_0,0.033115084
VisitStationaryFreqs_1_1,0.8675396639
VisitStationaryFreqs_1_2,0.033115084
VisitStationaryFreqs_1_3,0.033115084
VisitStationaryFreqs_1_4,0.033115084
VisitStationaryFreqs_2_0,0.033115084
VisitStationaryFreqs_2_1,0.033115084
VisitStationaryFreqs_2_2,0.8675396639
VisitStationaryFreqs_2_3,0.033115084
VisitStationaryFreqs_2_4,0.033115084
VisitStationaryFreqs_3_0,0.033115084
VisitStationaryFreqs_3_1,0.033115084
VisitStationaryFreqs_3_2,0.033115084
VisitStationaryFreqs_3_3,0.8675396639
VisitStationaryFreqs_3_4,0.033115084
VisitStationaryFreqs_4_0,0.033115084
VisitStationaryFreqs_4_1,0.033115084
VisitStationaryFreqs_4_2,0.033115084
VisitStationaryFreqs_4_3,0.033115084
VisitStationaryFreqs_4_4,0.8675396639
VisitApproxInfect_0_0,6.9532e-06
VisitApproxInfect_0_1,2.654e-07
VisitApproxInfect_0_2,2.654e-07
VisitApproxInfect_0_3,2.654e-07
VisitApproxInfect_0_4,2.654e-07
VisitApproxInfect_1_0,2.654e-07
VisitApproxInfect_1_1,6.9532e-06
VisitApproxInfect_1_2,2.654e-07
VisitApproxInfect_1_3,2.654e-07
VisitApproxInfect_1_4,2.654e-07
VisitApproxInfect_2_0,2.654e-07
VisitApproxInfect_2_1,2.654e-07
VisitApproxInfect_2_2,6.9532e-06
VisitApproxInfect_2_3,2.654e-07
VisitApproxInfect_2_4,2.654e-07
VisitApproxInfect_3_0,2.654e-07
VisitApproxInfect_3_1,2.654e-07
VisitApproxInfect_3_2,2.654e-07
VisitApproxInfect_3_3,6.9532e-06
VisitApproxInfect_3_4,2.654e-07
VisitApproxInfect_4_0,2.654e-07
VisitApproxInfect_4_1,2.654e-07
VisitApproxInfect_4_2,2.654e-07
VisitApproxInfect_4_3,2.654e-07
VisitApproxInfect_4_4,6.9532e-06
StartState_0,2
StartState_1,3
actual_sim_time_0,8.2664143272
SampleCount_0,1.0
SampleCount_1,2.0
SampleCount_2,23.0
SampleCount_3,2.0
SampleCount_4,39.0
num_sampled_per_capita_0,7.5372e-06
num_sampled_per_capita_1,1.50744e-05
num_sampled_per_capita_2,0.0001733559
num_sampled_per_capita_3,1.50744e-05
num_sampled_per_capita_4,0.0002939514
Prevalence_0,135.0
Prevalence_1,181.0
Prevalence_2,1919.0
Prevalence_3,292.0
Prevalence_4,2697.0
per_capita_prevalence_at_t_0,0.001017524
per_capita_prevalence_at_t_1,0.0013642359
per_capita_prevalence_at_t_2,0.0144639156
per_capita_prevalence_at_t_3,0.0022008668
per_capita_prevalence_at_t_4,0.0203278689
final_Susceptible_0_0_0,132387.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,132327.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,130655.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
final_Susceptible_3_0_0,0.0
final_Susceptible_3_1_0,0.0
final_Susceptible_3_2_0,0.0
final_Susceptible_3_3_0,132239.0
final_Susceptible_3_4_0,0.0
final_Susceptible_4_0_0,0.0
final_Susceptible_4_1_0,0.0
final_Susceptible_4_2_0,0.0
final_Susceptible_4_3_0,0.0
final_Susceptible_4_4_0,129812.0
final_Contagious_0_0_0,101.0
final_Contagious_0_1_0,5.0
final_Contagious_0_2_0,51.0
final_Contagious_0_3_0,7.0
final_Contagious_0_4_0,99.0
final_Contagious_1_0_0,10.0
final_Contagious_1_1_0,147.0
final_Contagious_1_2_0,51.0
final_Contagious_1_3_0,11.0
final_Contagious_1_4_0,100.0
final_Contagious_2_0_0,7.0
final_Contagious_2_1_0,11.0
final_Contagious_2_2_0,1656.0
final_Contagious_2_3_0,10.0
final_Contagious_2_4_0,100.0
final_Contagious_3_0_0,3.0
final_Contagious_3_1_0,5.0
final_Contagious_3_2_0,67.0
final_Contagious_3_3_0,244.0
final_Contagious_3_4_0,77.0
final_Contagious_4_0_0,14.0
final_Contagious_4_1_0,13.0
final_Contagious_4_2_0,94.0
final_Contagious_4_3_0,20.0
final_Contagious_4_4_0,2321.0
final_Recovered_0_0_0,25.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_0_3_0,0.0
final_Recovered_0_4_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,29.0
final_Recovered_1_2_0,0.0
final_Recovered_1_3_0,0.0
final_Recovered_1_4_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,237.0
final_Recovered_2_3_0,0.0
final_Recovered_2_4_0,0.0
final_Recovered_3_0_0,0.0
final_Recovered_3_1_0,0.0
final_Recovered_3_2_0,0.0
final_Recovered_3_3_0,40.0
final_Recovered_3_4_0,0.0
final_Recovered_4_0_0,0.0
final_Recovered_4_1_0,0.0
final_Recovered_4_2_0,0.0
final_Recovered_4_3_0,0.0
final_Recovered_4_4_0,401.0
most_recent_tip_age_0,0.0057370562
log_R0_0,2.0327301961
log_R0_1,2.0327301961
log_R0_2,2.0327301961
log_R0_3,2.0327301961
log_R0_4,2.0327301961
log_Sample_0,-4.3446091091
log_Sample_1,-4.3446091091
log_Sample_2,-4.3446091091
log_Sample_3,-4.3446091091
log_Sample_4,-4.3446091091
log_Recover_0,-2.0690887009
log_Recover_1,-2.0690887009
log_Recover_2,-2.0690887009
log_Recover_3,-2.0690887009
log_Recover_4,-2.0690887009
log_VisitDepart_0_0,-5.5551864422
log_VisitDepart_0_1,-5.5551864422
log_VisitDepart_0_2,-5.5551864422
log_VisitDepart_0_3,-5.5551864422
log_VisitDepart_0_4,-5.5551864422
log_VisitDepart_1_0,-5.5551864422
log_VisitDepart_1_1,-5.5551864422
log_VisitDepart_1_2,-5.5551864422
log_VisitDepart_1_3,-5.5551864422
log_VisitDepart_1_4,-5.5551864422
log_VisitDepart_2_0,-5.5551864422
log_VisitDepart_2_1,-5.5551864422
log_VisitDepart_2_2,-5.5551864422
log_VisitDepart_2_3,-5.5551864422
log_VisitDepart_2_4,-5.5551864422
log_VisitDepart_3_0,-5.5551864422
log_VisitDepart_3_1,-5.5551864422
