param,value
S0_0_0_0,133521
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,133521
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,133521
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,133521
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,133521
R0_0,1.9716011001
R0_1,1.9716011001
R0_2,1.9716011001
R0_3,1.9716011001
R0_4,1.9716011001
Sample_0,0.0940088699
Sample_1,0.0940088699
Sample_2,0.0940088699
Sample_3,0.0940088699
Sample_4,0.0940088699
Recover_0,0.1782416815
Recover_1,0.1782416815
Recover_2,0.1782416815
Recover_3,0.1782416815
Recover_4,0.1782416815
Stop_time_0,23.0538495634
Time_of_interest_0,13.7904891732
nSampled_tips_0,431
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,133521
Total_S0_1,133521
Total_S0_2,133521
Total_S0_3,133521
Total_S0_4,133521
Infect_0,4.0201e-06
Infect_1,4.0201e-06
Infect_2,4.0201e-06
Infect_3,4.0201e-06
Infect_4,4.0201e-06
VisitDepart_0_0,0.0040473884
VisitDepart_0_1,0.0040473884
VisitDepart_0_2,0.0040473884
VisitDepart_0_3,0.0040473884
VisitDepart_0_4,0.0040473884
VisitDepart_1_0,0.0040473884
VisitDepart_1_1,0.0040473884
VisitDepart_1_2,0.0040473884
VisitDepart_1_3,0.0040473884
VisitDepart_1_4,0.0040473884
VisitDepart_2_0,0.0040473884
VisitDepart_2_1,0.0040473884
VisitDepart_2_2,0.0040473884
VisitDepart_2_3,0.0040473884
VisitDepart_2_4,0.0040473884
VisitDepart_3_0,0.0040473884
VisitDepart_3_1,0.0040473884
VisitDepart_3_2,0.0040473884
VisitDepart_3_3,0.0040473884
VisitDepart_3_4,0.0040473884
VisitDepart_4_0,0.0040473884
VisitDepart_4_1,0.0040473884
VisitDepart_4_2,0.0040473884
VisitDepart_4_3,0.0040473884
VisitDepart_4_4,0.0040473884
VisitReturn_0_0,0.4530382451
VisitReturn_0_1,0.4530382451
VisitReturn_0_2,0.4530382451
VisitReturn_0_3,0.4530382451
VisitReturn_0_4,0.4530382451
VisitReturn_1_0,0.4530382451
VisitReturn_1_1,0.4530382451
VisitReturn_1_2,0.4530382451
VisitReturn_1_3,0.4530382451
VisitReturn_1_4,0.4530382451
VisitReturn_2_0,0.4530382451
VisitReturn_2_1,0.4530382451
VisitReturn_2_2,0.4530382451
VisitReturn_2_3,0.4530382451
VisitReturn_2_4,0.4530382451
VisitReturn_3_0,0.4530382451
VisitReturn_3_1,0.4530382451
VisitReturn_3_2,0.4530382451
VisitReturn_3_3,0.4530382451
VisitReturn_3_4,0.4530382451
VisitReturn_4_0,0.4530382451
VisitReturn_4_1,0.4530382451
VisitReturn_4_2,0.4530382451
VisitReturn_4_3,0.4530382451
VisitReturn_4_4,0.4530382451
VisitStationaryFreqs_0_0,0.9654974541
VisitStationaryFreqs_0_1,0.0086256365
VisitStationaryFreqs_0_2,0.0086256365
VisitStationaryFreqs_0_3,0.0086256365
VisitStationaryFreqs_0_4,0.0086256365
VisitStationaryFreqs_1_0,0.0086256365
VisitStationaryFreqs_1_1,0.9654974541
VisitStationaryFreqs_1_2,0.0086256365
VisitStationaryFreqs_1_3,0.0086256365
VisitStationaryFreqs_1_4,0.0086256365
VisitStationaryFreqs_2_0,0.0086256365
VisitStationaryFreqs_2_1,0.0086256365
VisitStationaryFreqs_2_2,0.9654974541
VisitStationaryFreqs_2_3,0.0086256365
VisitStationaryFreqs_2_4,0.0086256365
VisitStationaryFreqs_3_0,0.0086256365
VisitStationaryFreqs_3_1,0.0086256365
VisitStationaryFreqs_3_2,0.0086256365
VisitStationaryFreqs_3_3,0.9654974541
VisitStationaryFreqs_3_4,0.0086256365
VisitStationaryFreqs_4_0,0.0086256365
VisitStationaryFreqs_4_1,0.0086256365
VisitStationaryFreqs_4_2,0.0086256365
VisitStationaryFreqs_4_3,0.0086256365
VisitStationaryFreqs_4_4,0.9654974541
VisitApproxInfect_0_0,3.8814e-06
VisitApproxInfect_0_1,3.47e-08
VisitApproxInfect_0_2,3.47e-08
VisitApproxInfect_0_3,3.47e-08
VisitApproxInfect_0_4,3.47e-08
VisitApproxInfect_1_0,3.47e-08
VisitApproxInfect_1_1,3.8814e-06
VisitApproxInfect_1_2,3.47e-08
VisitApproxInfect_1_3,3.47e-08
VisitApproxInfect_1_4,3.47e-08
VisitApproxInfect_2_0,3.47e-08
VisitApproxInfect_2_1,3.47e-08
VisitApproxInfect_2_2,3.8814e-06
VisitApproxInfect_2_3,3.47e-08
VisitApproxInfect_2_4,3.47e-08
VisitApproxInfect_3_0,3.47e-08
VisitApproxInfect_3_1,3.47e-08
VisitApproxInfect_3_2,3.47e-08
VisitApproxInfect_3_3,3.8814e-06
VisitApproxInfect_3_4,3.47e-08
VisitApproxInfect_4_0,3.47e-08
VisitApproxInfect_4_1,3.47e-08
VisitApproxInfect_4_2,3.47e-08
VisitApproxInfect_4_3,3.47e-08
VisitApproxInfect_4_4,3.8814e-06
StartState_0,0
StartState_1,0
actual_sim_time_0,23.0538495634
SampleCount_0,154.0
SampleCount_1,15.0
SampleCount_2,2.0
SampleCount_3,1.0
SampleCount_4,2.0
num_sampled_per_capita_0,0.0011533766
num_sampled_per_capita_1,0.0001123419
num_sampled_per_capita_2,1.49789e-05
num_sampled_per_capita_3,7.4895e-06
num_sampled_per_capita_4,1.49789e-05
Prevalence_0,44.0
Prevalence_1,0.0
Prevalence_2,0.0
Prevalence_3,3.0
Prevalence_4,0.0
per_capita_prevalence_at_t_0,0.0003295362
per_capita_prevalence_at_t_1,0.0
per_capita_prevalence_at_t_2,0.0
per_capita_prevalence_at_t_3,2.24684e-05
per_capita_prevalence_at_t_4,0.0
final_Susceptible_0_0_0,132668.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,133432.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,133497.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
final_Susceptible_3_0_0,0.0
final_Susceptible_3_1_0,0.0
final_Susceptible_3_2_0,0.0
