param,value
S0_0_0_0,109031
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,109031
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,109031
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,109031
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,109031
R0_0,3.9318054261
R0_1,3.9318054261
R0_2,3.9318054261
R0_3,3.9318054261
R0_4,3.9318054261
Sample_0,0.0105510708
Sample_1,0.0105510708
Sample_2,0.0105510708
Sample_3,0.0105510708
Sample_4,0.0105510708
Recover_0,0.1212151936
Recover_1,0.1212151936
Recover_2,0.1212151936
Recover_3,0.1212151936
Recover_4,0.1212151936
Stop_time_0,17.742892852
Time_of_interest_0,8.5958520857
nSampled_tips_0,226
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,109031
Total_S0_1,109031
Total_S0_2,109031
Total_S0_3,109031
Total_S0_4,109031
Infect_0,4.7517e-06
Infect_1,4.7517e-06
Infect_2,4.7517e-06
Infect_3,4.7517e-06
Infect_4,4.7517e-06
VisitDepart_0_0,0.0022163894
VisitDepart_0_1,0.0022163894
VisitDepart_0_2,0.0022163894
VisitDepart_0_3,0.0022163894
VisitDepart_0_4,0.0022163894
VisitDepart_1_0,0.0022163894
VisitDepart_1_1,0.0022163894
VisitDepart_1_2,0.0022163894
VisitDepart_1_3,0.0022163894
VisitDepart_1_4,0.0022163894
VisitDepart_2_0,0.0022163894
VisitDepart_2_1,0.0022163894
VisitDepart_2_2,0.0022163894
VisitDepart_2_3,0.0022163894
VisitDepart_2_4,0.0022163894
VisitDepart_3_0,0.0022163894
VisitDepart_3_1,0.0022163894
VisitDepart_3_2,0.0022163894
VisitDepart_3_3,0.0022163894
VisitDepart_3_4,0.0022163894
VisitDepart_4_0,0.0022163894
VisitDepart_4_1,0.0022163894
VisitDepart_4_2,0.0022163894
VisitDepart_4_3,0.0022163894
VisitDepart_4_4,0.0022163894
VisitReturn_0_0,0.322568082
VisitReturn_0_1,0.322568082
VisitReturn_0_2,0.322568082
VisitReturn_0_3,0.322568082
VisitReturn_0_4,0.322568082
VisitReturn_1_0,0.322568082
VisitReturn_1_1,0.322568082
VisitReturn_1_2,0.322568082
VisitReturn_1_3,0.322568082
VisitReturn_1_4,0.322568082
VisitReturn_2_0,0.322568082
VisitReturn_2_1,0.322568082
VisitReturn_2_2,0.322568082
VisitReturn_2_3,0.322568082
VisitReturn_2_4,0.322568082
VisitReturn_3_0,0.322568082
VisitReturn_3_1,0.322568082
VisitReturn_3_2,0.322568082
VisitReturn_3_3,0.322568082
VisitReturn_3_4,0.322568082
VisitReturn_4_0,0.322568082
VisitReturn_4_1,0.322568082
VisitReturn_4_2,0.322568082
VisitReturn_4_3,0.322568082
VisitReturn_4_4,0.322568082
VisitStationaryFreqs_0_0,0.9732508817
VisitStationaryFreqs_0_1,0.0066872796
VisitStationaryFreqs_0_2,0.0066872796
VisitStationaryFreqs_0_3,0.0066872796
VisitStationaryFreqs_0_4,0.0066872796
VisitStationaryFreqs_1_0,0.0066872796
VisitStationaryFreqs_1_1,0.9732508817
VisitStationaryFreqs_1_2,0.0066872796
VisitStationaryFreqs_1_3,0.0066872796
VisitStationaryFreqs_1_4,0.0066872796
VisitStationaryFreqs_2_0,0.0066872796
VisitStationaryFreqs_2_1,0.0066872796
VisitStationaryFreqs_2_2,0.9732508817
VisitStationaryFreqs_2_3,0.0066872796
VisitStationaryFreqs_2_4,0.0066872796
VisitStationaryFreqs_3_0,0.0066872796
VisitStationaryFreqs_3_1,0.0066872796
VisitStationaryFreqs_3_2,0.0066872796
VisitStationaryFreqs_3_3,0.9732508817
VisitStationaryFreqs_3_4,0.0066872796
VisitStationaryFreqs_4_0,0.0066872796
VisitStationaryFreqs_4_1,0.0066872796
VisitStationaryFreqs_4_2,0.0066872796
VisitStationaryFreqs_4_3,0.0066872796
VisitStationaryFreqs_4_4,0.9732508817
VisitApproxInfect_0_0,4.6246e-06
VisitApproxInfect_0_1,3.18e-08
VisitApproxInfect_0_2,3.18e-08
VisitApproxInfect_0_3,3.18e-08
VisitApproxInfect_0_4,3.18e-08
VisitApproxInfect_1_0,3.18e-08
VisitApproxInfect_1_1,4.6246e-06
VisitApproxInfect_1_2,3.18e-08
VisitApproxInfect_1_3,3.18e-08
VisitApproxInfect_1_4,3.18e-08
VisitApproxInfect_2_0,3.18e-08
VisitApproxInfect_2_1,3.18e-08
VisitApproxInfect_2_2,4.6246e-06
VisitApproxInfect_2_3,3.18e-08
VisitApproxInfect_2_4,3.18e-08
VisitApproxInfect_3_0,3.18e-08
VisitApproxInfect_3_1,3.18e-08
VisitApproxInfect_3_2,3.18e-08
VisitApproxInfect_3_3,4.6246e-06
