param,value
S0_0_0_0,121330
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,121330
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,121330
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,121330
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,121330
R0_0,2.2632691148
R0_1,2.2632691148
R0_2,2.2632691148
R0_3,2.2632691148
R0_4,2.2632691148
Sample_0,0.0142336923
Sample_1,0.0142336923
Sample_2,0.0142336923
Sample_3,0.0142336923
Sample_4,0.0142336923
Recover_0,0.1237320413
Recover_1,0.1237320413
Recover_2,0.1237320413
Recover_3,0.1237320413
Recover_4,0.1237320413
Stop_time_0,20.4014080984
Time_of_interest_0,4.755024361
nSampled_tips_0,390
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,121330
Total_S0_1,121330
Total_S0_2,121330
Total_S0_3,121330
Total_S0_4,121330
Infect_0,2.5736e-06
Infect_1,2.5736e-06
Infect_2,2.5736e-06
Infect_3,2.5736e-06
Infect_4,2.5736e-06
VisitDepart_0_0,0.0033107698
VisitDepart_0_1,0.0033107698
VisitDepart_0_2,0.0033107698
VisitDepart_0_3,0.0033107698
VisitDepart_0_4,0.0033107698
VisitDepart_1_0,0.0033107698
VisitDepart_1_1,0.0033107698
VisitDepart_1_2,0.0033107698
VisitDepart_1_3,0.0033107698
VisitDepart_1_4,0.0033107698
VisitDepart_2_0,0.0033107698
VisitDepart_2_1,0.0033107698
VisitDepart_2_2,0.0033107698
VisitDepart_2_3,0.0033107698
VisitDepart_2_4,0.0033107698
VisitDepart_3_0,0.0033107698
VisitDepart_3_1,0.0033107698
VisitDepart_3_2,0.0033107698
VisitDepart_3_3,0.0033107698
VisitDepart_3_4,0.0033107698
VisitDepart_4_0,0.0033107698
VisitDepart_4_1,0.0033107698
VisitDepart_4_2,0.0033107698
VisitDepart_4_3,0.0033107698
VisitDepart_4_4,0.0033107698
VisitReturn_0_0,0.1786673726
VisitReturn_0_1,0.1786673726
VisitReturn_0_2,0.1786673726
VisitReturn_0_3,0.1786673726
VisitReturn_0_4,0.1786673726
VisitReturn_1_0,0.1786673726
VisitReturn_1_1,0.1786673726
VisitReturn_1_2,0.1786673726
