param,value
S0_0_0_0,210454
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,210454
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,210454
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,210454
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,210454
R0_0,7.3495166129
R0_1,7.3495166129
R0_2,7.3495166129
R0_3,7.3495166129
R0_4,7.3495166129
Sample_0,0.0191587684
Sample_1,0.0191587684
Sample_2,0.0191587684
Sample_3,0.0191587684
Sample_4,0.0191587684
Recover_0,0.373877286
Recover_1,0.373877286
Recover_2,0.373877286
Recover_3,0.373877286
Recover_4,0.373877286
Stop_time_0,25.2961991426
Time_of_interest_0,85.7394342028
nSampled_tips_0,326
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,210454
Total_S0_1,210454
Total_S0_2,210454
Total_S0_3,210454
Total_S0_4,210454
Infect_0,1.37257e-05
Infect_1,1.37257e-05
Infect_2,1.37257e-05
Infect_3,1.37257e-05
Infect_4,1.37257e-05
VisitDepart_0_0,0.0025516704
VisitDepart_0_1,0.0025516704
VisitDepart_0_2,0.0025516704
VisitDepart_0_3,0.0025516704
VisitDepart_0_4,0.0025516704
VisitDepart_1_0,0.0025516704
VisitDepart_1_1,0.0025516704
VisitDepart_1_2,0.0025516704
VisitDepart_1_3,0.0025516704
VisitDepart_1_4,0.0025516704
VisitDepart_2_0,0.0025516704
VisitDepart_2_1,0.0025516704
VisitDepart_2_2,0.0025516704
VisitDepart_2_3,0.0025516704
VisitDepart_2_4,0.0025516704
VisitDepart_3_0,0.0025516704
VisitDepart_3_1,0.0025516704
VisitDepart_3_2,0.0025516704
VisitDepart_3_3,0.0025516704
VisitDepart_3_4,0.0025516704
VisitDepart_4_0,0.0025516704
VisitDepart_4_1,0.0025516704
VisitDepart_4_2,0.0025516704
VisitDepart_4_3,0.0025516704
VisitDepart_4_4,0.0025516704
VisitReturn_0_0,0.551500499
VisitReturn_0_1,0.551500499
VisitReturn_0_2,0.551500499
VisitReturn_0_3,0.551500499
VisitReturn_0_4,0.551500499
VisitReturn_1_0,0.551500499
VisitReturn_1_1,0.551500499
VisitReturn_1_2,0.551500499
VisitReturn_1_3,0.551500499
VisitReturn_1_4,0.551500499
VisitReturn_2_0,0.551500499
VisitReturn_2_1,0.551500499
VisitReturn_2_2,0.551500499
VisitReturn_2_3,0.551500499
VisitReturn_2_4,0.551500499
VisitReturn_3_0,0.551500499
VisitReturn_3_1,0.551500499
VisitReturn_3_2,0.551500499
VisitReturn_3_3,0.551500499
VisitReturn_3_4,0.551500499
VisitReturn_4_0,0.551500499
VisitReturn_4_1,0.551500499
VisitReturn_4_2,0.551500499
VisitReturn_4_3,0.551500499
VisitReturn_4_4,0.551500499
VisitStationaryFreqs_0_0,0.9818291773
VisitStationaryFreqs_0_1,0.0045427057
VisitStationaryFreqs_0_2,0.0045427057
VisitStationaryFreqs_0_3,0.0045427057
VisitStationaryFreqs_0_4,0.0045427057
VisitStationaryFreqs_1_0,0.0045427057
VisitStationaryFreqs_1_1,0.9818291773
VisitStationaryFreqs_1_2,0.0045427057
VisitStationaryFreqs_1_3,0.0045427057
VisitStationaryFreqs_1_4,0.0045427057
VisitStationaryFreqs_2_0,0.0045427057
VisitStationaryFreqs_2_1,0.0045427057
VisitStationaryFreqs_2_2,0.9818291773
VisitStationaryFreqs_2_3,0.0045427057
VisitStationaryFreqs_2_4,0.0045427057
VisitStationaryFreqs_3_0,0.0045427057
VisitStationaryFreqs_3_1,0.0045427057
VisitStationaryFreqs_3_2,0.0045427057
VisitStationaryFreqs_3_3,0.9818291773
VisitStationaryFreqs_3_4,0.0045427057
VisitStationaryFreqs_4_0,0.0045427057
VisitStationaryFreqs_4_1,0.0045427057
VisitStationaryFreqs_4_2,0.0045427057
VisitStationaryFreqs_4_3,0.0045427057
VisitStationaryFreqs_4_4,0.9818291773
VisitApproxInfect_0_0,1.34763e-05
VisitApproxInfect_0_1,6.24e-08
VisitApproxInfect_0_2,6.24e-08
VisitApproxInfect_0_3,6.24e-08
VisitApproxInfect_0_4,6.24e-08
VisitApproxInfect_1_0,6.24e-08
VisitApproxInfect_1_1,1.34763e-05
VisitApproxInfect_1_2,6.24e-08
VisitApproxInfect_1_3,6.24e-08
VisitApproxInfect_1_4,6.24e-08
VisitApproxInfect_2_0,6.24e-08
VisitApproxInfect_2_1,6.24e-08
VisitApproxInfect_2_2,1.34763e-05
VisitApproxInfect_2_3,6.24e-08
VisitApproxInfect_2_4,6.24e-08
VisitApproxInfect_3_0,6.24e-08
VisitApproxInfect_3_1,6.24e-08
VisitApproxInfect_3_2,6.24e-08
VisitApproxInfect_3_3,1.34763e-05
VisitApproxInfect_3_4,6.24e-08
VisitApproxInfect_4_0,6.24e-08
VisitApproxInfect_4_1,6.24e-08
VisitApproxInfect_4_2,6.24e-08
VisitApproxInfect_4_3,6.24e-08
VisitApproxInfect_4_4,1.34763e-05
StartState_0,2
StartState_1,2
actual_sim_time_0,4.5578737194
SampleCount_0,1.0
SampleCount_1,9.0
SampleCount_2,198.0
SampleCount_3,0.0
SampleCount_4,1.0
num_sampled_per_capita_0,4.7516e-06
num_sampled_per_capita_1,4.27647e-05
num_sampled_per_capita_2,0.0009408232
num_sampled_per_capita_3,0.0
num_sampled_per_capita_4,4.7516e-06
Prevalence_0,90.0
Prevalence_1,963.0
Prevalence_2,22896.0
Prevalence_3,181.0
Prevalence_4,360.0
per_capita_prevalence_at_t_0,0.0004276469
per_capita_prevalence_at_t_1,0.0045758218
per_capita_prevalence_at_t_2,0.1087933705
per_capita_prevalence_at_t_3,0.0008600454
per_capita_prevalence_at_t_4,0.0017105876
final_Susceptible_0_0_0,210241.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,209282.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,184010.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
final_Susceptible_3_0_0,0.0
final_Susceptible_3_1_0,0.0
final_Susceptible_3_2_0,0.0
final_Susceptible_3_3_0,210159.0
final_Susceptible_3_4_0,0.0
final_Susceptible_4_0_0,0.0
final_Susceptible_4_1_0,0.0
final_Susceptible_4_2_0,0.0
final_Susceptible_4_3_0,0.0
final_Susceptible_4_4_0,209949.0
final_Contagious_0_0_0,72.0
final_Contagious_0_1_0,3.0
final_Contagious_0_2_0,107.0
final_Contagious_0_3_0,0.0
final_Contagious_0_4_0,3.0
final_Contagious_1_0_0,1.0
final_Contagious_1_1_0,928.0
final_Contagious_1_2_0,84.0
final_Contagious_1_3_0,0.0
final_Contagious_1_4_0,4.0
final_Contagious_2_0_0,14.0
final_Contagious_2_1_0,21.0
final_Contagious_2_2_0,22515.0
final_Contagious_2_3_0,18.0
final_Contagious_2_4_0,21.0
final_Contagious_3_0_0,0.0
final_Contagious_3_1_0,5.0
final_Contagious_3_2_0,88.0
final_Contagious_3_3_0,161.0
final_Contagious_3_4_0,1.0
final_Contagious_4_0_0,3.0
final_Contagious_4_1_0,6.0
final_Contagious_4_2_0,102.0
final_Contagious_4_3_0,2.0
final_Contagious_4_4_0,331.0
final_Recovered_0_0_0,28.0
final_Recovered_0_1_0,0.0
