param,value
S0_0_0_0,444416
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,444416
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,444416
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,444416
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,444416
R0_0,6.4520107892
R0_1,6.4520107892
R0_2,6.4520107892
R0_3,6.4520107892
R0_4,6.4520107892
Sample_0,0.0299170713
Sample_1,0.0299170713
Sample_2,0.0299170713
Sample_3,0.0299170713
Sample_4,0.0299170713
Recover_0,0.1154683615
Recover_1,0.1154683615
Recover_2,0.1154683615
Recover_3,0.1154683615
Recover_4,0.1154683615
Stop_time_0,6.3216606694
Time_of_interest_0,9.8559137988
nSampled_tips_0,440
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,444416
Total_S0_1,444416
Total_S0_2,444416
Total_S0_3,444416
Total_S0_4,444416
Infect_0,2.1107e-06
Infect_1,2.1107e-06
Infect_2,2.1107e-06
Infect_3,2.1107e-06
Infect_4,2.1107e-06
VisitDepart_0_0,0.0035260327
VisitDepart_0_1,0.0035260327
VisitDepart_0_2,0.0035260327
VisitDepart_0_3,0.0035260327
VisitDepart_0_4,0.0035260327
VisitDepart_1_0,0.0035260327
VisitDepart_1_1,0.0035260327
VisitDepart_1_2,0.0035260327
VisitDepart_1_3,0.0035260327
VisitDepart_1_4,0.0035260327
VisitDepart_2_0,0.0035260327
VisitDepart_2_1,0.0035260327
VisitDepart_2_2,0.0035260327
VisitDepart_2_3,0.0035260327
VisitDepart_2_4,0.0035260327
VisitDepart_3_0,0.0035260327
VisitDepart_3_1,0.0035260327
VisitDepart_3_2,0.0035260327
VisitDepart_3_3,0.0035260327
VisitDepart_3_4,0.0035260327
VisitDepart_4_0,0.0035260327
VisitDepart_4_1,0.0035260327
VisitDepart_4_2,0.0035260327
VisitDepart_4_3,0.0035260327
VisitDepart_4_4,0.0035260327
VisitReturn_0_0,0.160644308
VisitReturn_0_1,0.160644308
VisitReturn_0_2,0.160644308
VisitReturn_0_3,0.160644308
VisitReturn_0_4,0.160644308
VisitReturn_1_0,0.160644308
VisitReturn_1_1,0.160644308
VisitReturn_1_2,0.160644308
VisitReturn_1_3,0.160644308
VisitReturn_1_4,0.160644308
VisitReturn_2_0,0.160644308
VisitReturn_2_1,0.160644308
VisitReturn_2_2,0.160644308
VisitReturn_2_3,0.160644308
VisitReturn_2_4,0.160644308
VisitReturn_3_0,0.160644308
VisitReturn_3_1,0.160644308
VisitReturn_3_2,0.160644308
VisitReturn_3_3,0.160644308
VisitReturn_3_4,0.160644308
VisitReturn_4_0,0.160644308
VisitReturn_4_1,0.160644308
VisitReturn_4_2,0.160644308
VisitReturn_4_3,0.160644308
VisitReturn_4_4,0.160644308
VisitStationaryFreqs_0_0,0.9192889448
VisitStationaryFreqs_0_1,0.0201777638
VisitStationaryFreqs_0_2,0.0201777638
VisitStationaryFreqs_0_3,0.0201777638
VisitStationaryFreqs_0_4,0.0201777638
VisitStationaryFreqs_1_0,0.0201777638
VisitStationaryFreqs_1_1,0.9192889448
VisitStationaryFreqs_1_2,0.0201777638
VisitStationaryFreqs_1_3,0.0201777638
VisitStationaryFreqs_1_4,0.0201777638
VisitStationaryFreqs_2_0,0.0201777638
VisitStationaryFreqs_2_1,0.0201777638
VisitStationaryFreqs_2_2,0.9192889448
VisitStationaryFreqs_2_3,0.0201777638
VisitStationaryFreqs_2_4,0.0201777638
VisitStationaryFreqs_3_0,0.0201777638
VisitStationaryFreqs_3_1,0.0201777638
VisitStationaryFreqs_3_2,0.0201777638
VisitStationaryFreqs_3_3,0.9192889448
VisitStationaryFreqs_3_4,0.0201777638
VisitStationaryFreqs_4_0,0.0201777638
VisitStationaryFreqs_4_1,0.0201777638
VisitStationaryFreqs_4_2,0.0201777638
VisitStationaryFreqs_4_3,0.0201777638
VisitStationaryFreqs_4_4,0.9192889448
VisitApproxInfect_0_0,1.9403e-06
VisitApproxInfect_0_1,4.26e-08
VisitApproxInfect_0_2,4.26e-08
VisitApproxInfect_0_3,4.26e-08
VisitApproxInfect_0_4,4.26e-08
VisitApproxInfect_1_0,4.26e-08
VisitApproxInfect_1_1,1.9403e-06
VisitApproxInfect_1_2,4.26e-08
VisitApproxInfect_1_3,4.26e-08
VisitApproxInfect_1_4,4.26e-08
VisitApproxInfect_2_0,4.26e-08
VisitApproxInfect_2_1,4.26e-08
VisitApproxInfect_2_2,1.9403e-06
VisitApproxInfect_2_3,4.26e-08
VisitApproxInfect_2_4,4.26e-08
VisitApproxInfect_3_0,4.26e-08
VisitApproxInfect_3_1,4.26e-08
VisitApproxInfect_3_2,4.26e-08
VisitApproxInfect_3_3,1.9403e-06
VisitApproxInfect_3_4,4.26e-08
VisitApproxInfect_4_0,4.26e-08
VisitApproxInfect_4_1,4.26e-08
VisitApproxInfect_4_2,4.26e-08
VisitApproxInfect_4_3,4.26e-08
VisitApproxInfect_4_4,1.9403e-06
StartState_0,4
StartState_1,4
actual_sim_time_0,6.3216606694
SampleCount_0,1.0
SampleCount_1,0.0
SampleCount_2,1.0
SampleCount_3,1.0
SampleCount_4,35.0
total_sampled_0,38.0
num_sampled_per_capita_0,2.2501e-06
num_sampled_per_capita_1,0.0
num_sampled_per_capita_2,2.2501e-06
num_sampled_per_capita_3,2.2501e-06
num_sampled_per_capita_4,7.8755e-05
Prevalence_0,5.0
Prevalence_1,5.0
Prevalence_2,17.0
Prevalence_3,13.0
Prevalence_4,410.0
per_capita_prevalence_at_t_0,1.12507e-05
per_capita_prevalence_at_t_1,1.12507e-05
per_capita_prevalence_at_t_2,3.82524e-05
per_capita_prevalence_at_t_3,2.92519e-05
per_capita_prevalence_at_t_4,0.000922559
final_Susceptible_0_0_0,444397.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_0_3_0,0.0
final_Susceptible_0_4_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,444393.0
final_Susceptible_1_2_0,0.0
final_Susceptible_1_3_0,0.0
final_Susceptible_1_4_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,444384.0
final_Susceptible_2_3_0,0.0
final_Susceptible_2_4_0,0.0
